model,seed,epoch,lr,train_opt_loss_z,train_global_mse_z,train_airfoil_mse_z,val_opt_loss_z,val_global_mse_z,val_airfoil_mse_z
full_bagnn,0,33,0.0001,0.07348606364199764,0.0776816796295432,0.0461988375755064,0.0633512943437912,0.06714699840754602,0.03865799915734122
full_bagnn,0,34,0.0001,0.07268138754450819,0.07679162622609342,0.04594922560674051,0.06569588885703682,0.07023773158965621,0.036115985900824425
full_bagnn,0,35,0.0001,0.07237335431522471,0.07655541163393698,0.045173828485601204,0.06367414909893326,0.06811897850543616,0.034742533628918236
full_bagnn,0,36,0.0001,0.07126679874545637,0.07540066879293074,0.04438118502088481,0.06087204111685468,0.06387087320536096,0.04134776625204088
full_bagnn,0,37,0.0001,0.07023623382536334,0.07430284139231216,0.04378683126903798,0.058795450214376904,0.06229807722455437,0.03599648789113343
full_bagnn,0,38,0.0001,0.0695601403321631,0.07352772547360596,0.04375543325752832,0.06188501287396932,0.0663783047739592,0.03263340702766095
full_bagnn,0,39,0.0001,0.0689393611359538,0.07298097283619341,0.04265306389301145,0.05987396239695006,0.06398217611593218,0.033121842431502325
full_bagnn,0,40,0.0001,0.06832634900838763,0.07234517561988013,0.042188526511104094,0.06260062730075226,0.0663584552269378,0.038144201929791656
full_bagnn,0,41,0.0001,0.06776164403062455,0.07167219709963162,0.042328012480338524,0.05967647385029573,0.06363530741200288,0.03390409077042027
full_bagnn,0,42,0.0001,0.06732280372890585,0.07127479924294264,0.04161914774721439,0.05968275836139582,0.06376193425407028,0.03314649472651499
full_bagnn,0,43,0.0001,0.06700900428059041,0.07098816200195568,0.04112922520636927,0.05935627543876646,0.06359033987325337,0.03179791864139793
full_bagnn,0,44,0.0001,0.06603819680906681,0.06996392770877631,0.04050666989039375,0.054225234786951265,0.05750853787631256,0.03285053882911815
full_bagnn,0,45,0.0001,0.06638544947137265,0.07034221289727872,0.04065191103751362,0.055543687471419786,0.058712347384880334,0.03491628864563397
full_bagnn,0,46,0.0001,0.06572985713344776,0.06970640018900956,0.039867785692413366,0.056844619480011786,0.060958638338000276,0.030082569790536782
full_bagnn,0,47,0.0001,0.06523654708495213,0.06924443807718011,0.0391705915983402,0.05684997903267962,0.060115758497355565,0.035594437656636245
full_bagnn,0,48,0.0001,0.06493225120011765,0.06886658140201421,0.03934372443783101,0.05524492290198951,0.05905931724585093,0.030424787417667392
full_bagnn,0,49,0.0001,0.06492185354549836,0.06890310626483404,0.03902848106793228,0.054476708589601186,0.05809670640763269,0.030929849322910027
full_bagnn,0,50,0.0001,0.06351437129936716,0.06744555000382173,0.037946551881708354,0.05413447609139064,0.05803480893578733,0.02875816140816344
full_bagnn,0,51,0.0001,0.06391907063046827,0.06784380666650258,0.03839300222453367,0.05932433392259725,0.06319709371035837,0.03409461377322475
full_bagnn,0,52,0.0001,0.06299957282939443,0.06686422491245574,0.0378628897781693,0.05619609168012931,0.06059786703140487,0.02755695617676561
full_bagnn,0,53,0.0001,0.062360947086234624,0.06626090350020733,0.036995777059230406,0.05509809542475333,0.059125294922393754,0.02889177887955104
full_bagnn,0,54,0.0001,0.06218117614895825,0.06609293499151547,0.0367387912229516,0.059914112312960066,0.06497806790128716,0.02695530442223468
full_bagnn,0,55,0.0001,0.06196120778113741,0.06588683725417055,0.03642919166160227,0.051975243007198996,0.0555729993577346,0.028564322398906473
full_bagnn,0,56,0.0001,0.06160696679034399,0.06549314058237311,0.03633152729456753,0.05429029662775485,0.058132064692204034,0.029292842616792557
full_bagnn,0,57,0.0001,0.06080058994198805,0.06461366691042097,0.03600023704387643,0.055408194796773155,0.059217560017703987,0.030612915759130964
full_bagnn,0,58,0.0001,0.060687731302313114,0.06448648156845925,0.03598198020875365,0.05096697958528854,0.054292858377953224,0.029333479142807914
full_bagnn,0,59,0.0001,0.060448395316863746,0.064148690608858,0.0363819325213132,0.059438138094846375,0.0636555823190041,0.031979901938019153
full_bagnn,0,60,0.0001,0.06030171936464027,0.0640381473829501,0.0360006025449177,0.05197717708927199,0.05563928399446602,0.02814960889056391
full_bagnn,0,61,0.0001,0.06009047276703192,0.06387874898657252,0.0354518267129454,0.052061956354856304,0.055572362390211835,0.029205452499744135
full_bagnn,0,62,0.0001,0.05930709239257314,0.06302721690498851,0.0351125036226352,0.05032705242778485,0.054081823338727804,0.025905479946012337
full_bagnn,0,63,0.0001,0.05950043079697422,0.06328995697621399,0.03485413828314567,0.05644765646159492,0.060671924925039956,0.028966952958268927
full_bagnn,0,64,0.0001,0.05861659283528632,0.06232989976608112,0.034466581347919564,0.05162191395124115,0.05544238660778792,0.02676282988269355
full_bagnn,0,65,0.0001,0.058907278773635635,0.06266318722871288,0.034479474104701084,0.05899141787260088,0.06397639864709925,0.026551949340200106
full_bagnn,0,66,0.0001,0.05861032455392434,0.062314215305804305,0.034521977675573516,0.05640342640092743,0.06059940638898013,0.02910454393748498
full_bagnn,0,67,0.0001,0.05818143158888584,0.061888252723436274,0.03407256762656726,0.04807541764009156,0.05173032967071193,0.024297926453630384
full_bagnn,0,68,0.0001,0.05797101507640638,0.06163800561065696,0.034121175645048046,0.05528071593909854,0.05969128284430948,0.02658803930053926
full_bagnn,0,69,0.0001,0.0584126083780101,0.06214365149026438,0.03414656374645512,0.0620829487923549,0.06755822842588761,0.026465704168478963
full_bagnn,0,70,0.0001,0.05752423822281188,0.06118596302355684,0.03370928592277615,0.0536818252347074,0.05768010717337832,0.027659735969863358
full_bagnn,0,71,0.0001,0.05710101855990397,0.06070865049674657,0.03363808083587819,0.05333718905596489,0.0573320513870697,0.027327341453321177
full_bagnn,0,72,0.0001,0.05759660391240841,0.061304475372878614,0.033482764677165364,0.04926078558681536,0.052976954647442995,0.02507511913441035
full_bagnn,0,73,0.0001,0.05626491226384154,0.059831651508553685,0.0330678828976866,0.05646593322447502,0.06117035636367361,0.025852301657885803
full_bagnn,0,74,0.0001,0.05676008281555592,0.0604173679244417,0.032974142161255514,0.055220924664705226,0.05981076782894275,0.02535693642006194
full_bagnn,0,75,0.0001,0.05662522675781024,0.060216826972367764,0.033264899157696044,0.05121333393343921,0.05530758114435262,0.024583722442740662
full_bagnn,0,76,0.0001,0.05616403195419739,0.059745104342937866,0.032873068095967656,0.04879234886647137,0.05224682726146169,0.0263147090071989
full_bagnn,0,77,0.0001,0.05645363427234903,0.06009914848097146,0.03274441032211563,0.05357944214743428,0.057985269853050664,0.0248917639616461
full_bagnn,0,78,0.0001,0.05583334482571574,0.05940921636517986,0.03257712328376314,0.04888287122639352,0.05250842945260034,0.025297233803246087
full_bagnn,0,79,0.0001,0.055698339830751974,0.05925891559640548,0.03254108380262286,0.048858989742412304,0.05262041235641677,0.02439045533419096
full_bagnn,0,80,0.0001,0.05572464759157516,0.05933161468167967,0.03226577829381576,0.05719047853343449,0.06177697850040884,0.027365279724161827
full_bagnn,0,81,0.0001,0.055542997597629734,0.05916626246758074,0.031977373705550066,0.05664446854479001,0.06160824075628969,0.024334297086531752
full_bagnn,0,82,0.0001,0.0548455652650527,0.05839329280081111,0.031772460439654766,0.06006928162429999,0.06582267925968713,0.022626863827212462
full_bagnn,0,83,0.0001,0.054854861580364137,0.058281276777280906,0.0325707032351691,0.048263072210168755,0.05182530645904553,0.025094061694534372
full_bagnn,0,84,0.0001,0.05494509043944818,0.05849393678166625,0.03186456576165937,0.047931438263023596,0.05156688459062658,0.024282700652053506
full_bagnn,0,85,0.0001,0.054299860325961916,0.05780786248025269,0.03148461338646978,0.050610063119067544,0.05464457361524726,0.024356392277042747
full_bagnn,0,86,0.0001,0.05492395795008197,0.05852253004098775,0.0315198344656864,0.052385214730225116,0.056710874153057964,0.02423452134208795
full_bagnn,0,87,0.0001,0.054074963504182276,0.057557748353740425,0.03142398428299666,0.05149340784101089,0.05572177473655798,0.023987294457264313
full_bagnn,0,88,0.0001,0.05414378717198982,0.05771170382365129,0.030939220892967603,0.04756756599600594,0.05083263735171959,0.02631443311646627
full_bagnn,0,89,0.0001,0.053765120637692725,0.05721036720160724,0.03135906741231638,0.046840531133207526,0.05032571821659866,0.024167795399280517
full_bagnn,0,90,0.0001,0.05340828397400639,0.05684898235688936,0.031030824124996546,0.049316860798091514,0.0533737227352683,0.022912426916730982
full_bagnn,0,91,0.0001,0.053508770484430056,0.05691169646951396,0.03137652561631718,0.05258887947119578,0.056968389522344225,0.02410339304451119
full_bagnn,0,92,0.0001,0.05313936806313173,0.05657284721421548,0.030809550461820417,0.045749731957633454,0.04934117485501415,0.02238748153138892
full_bagnn,0,93,0.0001,0.05330693358561038,0.056758598600139536,0.030858865165805726,0.044413619948800664,0.04782617815382793,0.022210237914819096
full_bagnn,0,94,0.0001,0.053094173690463396,0.056538842898815014,0.030689785562233375,0.04578877554808934,0.04940210823476168,0.022281381019374925
full_bagnn,0,95,0.0001,0.05341451233394809,0.05688355978691088,0.030853062888226302,0.05182085896079803,0.05618021484311951,0.02345980510760308
full_bagnn,0,96,0.0001,0.053033589185282705,0.056461826687631084,0.030737037009634295,0.04657503070964395,0.050097279348806,0.023660372782186374
full_bagnn,0,97,0.0001,0.05267304711691381,0.05607392802846887,0.030554025609077832,0.04547841344039886,0.048783768148590555,0.023967231466463273
full_bagnn,0,98,0.0001,0.052503086678456885,0.05585537026774463,0.03070136863382645,0.04625698886296127,0.05003221717888664,0.021703650238721377
full_bagnn,0,99,0.0001,0.0526427239736755,0.05608238278164351,0.030270933770717486,0.047444574001374376,0.050899767108076366,0.024958753493729103
full_bagnn,0,100,0.0001,0.05243309557139199,0.055833375944872976,0.030318599277842657,0.04565805918553832,0.04915645541141634,0.022888615149428256
full_bagnn,0,101,0.0001,0.05175343021084748,0.055062235400044415,0.03023387370482604,0.04619807229633104,0.049914005948301726,0.022030707371029967
full_bagnn,0,102,0.0001,0.05184464562140786,0.055198474921485156,0.030032284691690166,0.048913167407901165,0.05279631605659075,0.023641371271618004
full_bagnn,0,103,0.0001,0.05216928853261132,0.05560126969438885,0.029848764714826177,0.05708392703102989,0.06260659514530124,0.02117317152244776
full_bagnn,0,104,0.0001,0.0515057782313824,0.05487128423404224,0.029618221622152986,0.04592320226507904,0.04953276838370792,0.022436084335861927
full_bagnn,0,105,0.0001,0.05118721794396026,0.05452312627963958,0.029491105938914547,0.048255350881567446,0.05232287585619394,0.02180635313632452
full_bagnn,0,106,0.0001,0.051346330857923714,0.05468381901523567,0.02964037637342789,0.04713284253831879,0.05106681142566524,0.02153988317169991
full_bagnn,0,107,0.0001,0.05102856023204577,0.05432292708879456,0.02960271833304367,0.044814373191367926,0.048383534581810536,0.021597768971018443
full_bagnn,0,108,0.0001,0.05090929333278969,0.0542591824232836,0.02912283864665265,0.04546019050522793,0.04912399703368014,0.02162551340232403
full_bagnn,0,109,0.0001,0.05133912309698062,0.05464730427094342,0.02982336305774629,0.04410312718855653,0.047273838676777105,0.023470947525869798
full_bagnn,0,110,0.0001,0.05081523957587557,0.05408597665269226,0.0295431004393367,0.05972268053832943,0.06500225713712302,0.025359545335451105
full_bagnn,0,111,0.0001,0.05055928387655263,0.05383342778689773,0.029265807744724284,0.044833428325634965,0.04831461401595024,0.022193070942865902
full_bagnn,0,112,0.0001,0.050594244834951556,0.05385338941938719,0.029397705164235736,0.04611021077511462,0.049888220375882794,0.021529278970505675
full_bagnn,0,113,0.0001,0.05062167051983406,0.05393627024750883,0.029064386047146888,0.04681539511002635,0.05080308509332135,0.020870612784048136
full_bagnn,0,114,0.0001,0.05039599763761132,0.05365021097742006,0.02923145281300185,0.0509858874440722,0.05545509904241667,0.021904916029676154
full_bagnn,0,115,0.0001,0.04997036900900559,0.053190071474137325,0.02903071736832506,0.04312763751451112,0.04645649908373105,0.021472104539979966
full_bagnn,0,116,0.0001,0.04984954771781712,0.053096436266327415,0.028732904602861063,0.044325888999655984,0.04777028684586402,0.021914074490442668
full_bagnn,0,117,0.0001,0.049811209756218215,0.05307116781816868,0.0286101886476731,0.04733011928108239,0.05135896173015482,0.021106884873520682
full_bagnn,0,118,0.0001,0.05015859220325347,0.053419175355931804,0.028952605991287055,0.050431187128545205,0.05460491798513925,0.023272168327650073
full_bagnn,0,119,0.0001,0.049866134125333944,0.05310055278886924,0.02883050897663961,0.043938525166392774,0.04745933987760892,0.02103406319774453
full_bagnn,0,120,0.0001,0.049768459676639475,0.05300363249539235,0.028728108904684614,0.04244744054053849,0.04579558891132888,0.02066561586508853
full_bagnn,0,121,0.0001,0.04964601199811283,0.05280376260000804,0.029109378492691164,0.042922108189011855,0.04626892141571982,0.02114189741243569
full_bagnn,0,122,0.0001,0.049406656888731304,0.052642302836425174,0.02836337857745505,0.04658292149899275,0.05038071050566701,0.021875129774604152
full_bagnn,0,123,0.0001,0.049649861877411106,0.05290066191350214,0.028507732194399605,0.05535595801685864,0.06048559921040966,0.021974848565607923
full_bagnn,0,124,0.0001,0.04916051124048746,0.052325829286047044,0.02857403423511954,0.04822520123149766,0.05233694104375467,0.021473369069924156
full_bagnn,0,125,0.0001,0.04909098353972288,0.052257625493266305,0.028496768109708043,0.05693825750564084,0.06232950714770421,0.02186257932006569
full_bagnn,0,126,0.0001,0.04903470709722382,0.05219734442698069,0.028466677299341027,0.04543484803119292,0.048757679543734514,0.023793345970118805
full_bagnn,0,127,0.0001,0.04916258323915781,0.05237939855074002,0.02824163642040169,0.042132563335013674,0.04543715361032093,0.020636864756767813
full_bagnn,0,128,0.0001,0.04871878236570012,0.05189781539620117,0.02804374813536208,0.045762546131376,0.04922592957025892,0.02323340348654254
full_bagnn,0,129,0.0001,0.04862106668275416,0.05175381559284511,0.028246410833542502,0.053313948126223705,0.05828105613213698,0.021016473212641648
full_bagnn,0,130,0.0001,0.04926688365434154,0.05246800462188732,0.02844734233718527,0.047449960093663784,0.051257476519017804,0.022668154783275427
full_bagnn,0,131,0.0001,0.04837505877364635,0.05153674658206221,0.02781236790739756,0.049470653601898826,0.053089171153850395,0.025931186681286356
full_bagnn,0,132,0.0001,0.048572047619298536,0.051715171364866044,0.028129373650618284,0.04175919997564994,0.04496618042745335,0.020890284912583986
full_bagnn,0,133,0.0001,0.048503930071352654,0.0516910164598732,0.027776244300614737,0.04193137939568642,0.04507489023006925,0.021478481386853137
full_bagnn,0,134,0.0001,0.04858705977838859,0.05174896191850873,0.02802307442185559,0.044011976716825725,0.0476301630258493,0.020475485295492833
full_bagnn,0,135,0.0001,0.04810994934848498,0.05118679922157593,0.028099092310603015,0.041457317479255316,0.04438888629883958,0.022387014100936808
full_bagnn,0,136,0.0001,0.04821256821819684,0.05134204614498492,0.02785879633601089,0.04954877015758021,0.05359920507996017,0.023193545249996568
full_bagnn,0,137,0.0001,0.048223824136569324,0.051355767574281105,0.02785405307122872,0.04640526653279637,0.04991639449275618,0.02355580250974337
full_bagnn,0,138,0.0001,0.04801971005792436,0.05107228947058169,0.028167089787580164,0.04305063957504226,0.046529868372820055,0.020415648094852707
full_bagnn,0,139,0.0001,0.048329682578088874,0.05151607346032553,0.027605822458351862,0.04229019276931559,0.045581205561044315,0.02086989914331915
full_bagnn,0,140,0.0001,0.047793455428728884,0.050848469655006695,0.027924709710204942,0.044880242108745236,0.04847941425481466,0.021464330930804226
full_bagnn,0,141,0.0001,0.04790013766167368,0.05102784492540244,0.027558417677787456,0.048815202544537604,0.05322571494089913,0.0201172048752778
full_bagnn,0,142,0.0001,0.047529940576952416,0.05059845982992189,0.027573578319293423,0.04277321645047425,0.046189486820898205,0.020544833314215253
full_bagnn,0,143,0.0001,0.04744265996756705,0.050513711210433514,0.027469258839455567,0.04302556371166061,0.04654580385723763,0.020117287726538518
full_bagnn,0,144,0.0001,0.04745836680381931,0.05047356489525473,0.027849071417996737,0.04150411530322853,0.0446684225199911,0.020920577111486368
full_bagnn,0,145,0.0001,0.04748732394310069,0.050577026871840805,0.027392623659327674,0.04193948408246458,0.045303196326501524,0.020060061932244074
full_bagnn,0,146,0.0001,0.04748638524755242,0.05055570792926533,0.02752382275149701,0.04589952866908307,0.04970547543472476,0.02113105648485402
full_bagnn,0,147,0.0001,0.04742683761129152,0.05046957574990685,0.027637702633520188,0.04479890853221541,0.048529232200285134,0.020538608751620092
full_bagnn,0,148,0.0001,0.047066659232438704,0.05009283682176046,0.027385073814007305,0.048191373944469394,0.0518832906619618,0.024174563143111266
full_bagnn,0,149,0.0001,0.04705349555772522,0.05012003084933279,0.027110051330915236,0.041420674925718715,0.0444539460617071,0.021680557691119987
full_bagnn,0,150,0.0001,0.046674417164859164,0.04967975016223465,0.027128340142412354,0.041174368642425366,0.044349622200955216,0.02051115907050273
full_bagnn,0,151,0.0001,0.04708939060785451,0.050097243221487675,0.027527067689340726,0.04792337020926723,0.05148753228207345,0.024731783862571903
full_bagnn,0,152,0.0001,0.04643514050391975,0.049371943585239636,0.027335289738550508,0.04264647765479191,0.046048845536485125,0.020510415992296617
full_bagnn,0,153,0.0001,0.04654475359517234,0.04951199479153635,0.02724663591777922,0.041303647187556636,0.04439466722093583,0.02119852301504092
full_bagnn,0,154,0.0001,0.0465763819499996,0.04955729006510587,0.027188979794862917,0.0407965741676286,0.043996477365199176,0.01998131923112689
full_bagnn,0,155,0.0001,0.04621312614425182,0.04916249808197146,0.027031753951053002,0.04547231216050529,0.049181929025879485,0.021331277316554688
full_bagnn,0,156,0.0001,0.04648569326293547,0.04947444549063474,0.027047839222900178,0.04368082909343634,0.046739231500032376,0.023773416107278223
full_bagnn,0,157,0.0001,0.04620386192489903,0.04911895197597723,0.027245048920469594,0.042122005392776676,0.04549935893192942,0.02015090304070966
full_bagnn,0,158,0.0001,0.04622081874110458,0.049144499146781644,0.027205888397311175,0.04519307121318377,0.0488711909876975,0.021258668486580302
full_bagnn,0,159,0.0001,0.04565974165473403,0.048520914142655185,0.02705191192944534,0.04147211276754621,0.044778792655322454,0.019953850149938075
full_bagnn,0,160,0.0001,0.045604897408260646,0.048465528788338215,0.027000842459691015,0.04223205926604297,0.0452877862839889,0.022343844780931345
full_bagnn,0,161,0.0001,0.04598365233412277,0.04887924720486661,0.027151610957321343,0.043026065966153486,0.04622554225053822,0.022204141291676405
full_bagnn,0,162,0.0001,0.04566583448690704,0.04853185481160189,0.02702587852290493,0.040061511304040315,0.04312826581128051,0.02010544927636517
full_bagnn,0,163,0.0001,0.04557225568831376,0.04844190808795136,0.026908658392917218,0.04346191732794067,0.04687771574457588,0.02122744294921698
full_bagnn,0,164,0.0001,0.045214219916105115,0.048052752564315,0.026752208756911505,0.0471947775496368,0.050973962522242094,0.0225908614003936
full_bagnn,0,165,0.0001,0.04502982160108708,0.04781435399053589,0.026920023701614927,0.041992215401309416,0.04556765397861232,0.018732970664029448
full_bagnn,0,166,0.0001,0.045182988744944974,0.048017173430827474,0.026750086321324272,0.04002383438387211,0.042979341739997096,0.02078761306573406
full_bagnn,0,167,0.0001,0.04499195743337833,0.04775370700537526,0.027030526951794906,0.03841481079785875,0.04101981449608956,0.02145802891145989
full_bagnn,0,168,0.0001,0.04502312078647182,0.04783296421766235,0.026748160417781205,0.0396750427727229,0.04274800940997122,0.019677181088006482
full_bagnn,0,169,0.0001,0.04481801831540868,0.04761916129012561,0.026600266914061917,0.042443588836452814,0.0458313606809768,0.020403318557309112
full_bagnn,0,170,0.0001,0.04464524421481752,0.04743850823609231,0.02647848463996579,0.046286143437486715,0.04997602294980046,0.022267258005737083
full_bagnn,0,171,0.0001,0.044468505883238106,0.04722664096603355,0.026530581866730015,0.04058102666481718,0.04346709160779182,0.02178822463266605
full_bagnn,0,172,0.0001,0.04483256836926376,0.047613686133979136,0.026745197241511042,0.03923462256889631,0.042113837561460206,0.020488373476962158
full_bagnn,0,173,0.0001,0.04450613659638424,0.047247567048819925,0.026676148554883972,0.03967880517520692,0.04236912905552126,0.022169719694615894
full_bagnn,0,174,0.0001,0.044633452606212216,0.04736140380434294,0.026891968896697625,0.044144763280412475,0.04769387627829318,0.02104999034834265
full_bagnn,0,175,0.0001,0.044625001027764226,0.04739510265233058,0.02660889475005497,0.04053885652981232,0.043841656164876584,0.019051095770455984
full_bagnn,0,176,0.0001,0.04449678926757223,0.04723143778791647,0.02671111059775873,0.04390081219560854,0.047429892293497915,0.02093788053617684
full_bagnn,0,177,0.0001,0.044329845796304834,0.04700020707931925,0.026961614873921493,0.0390608161035267,0.04208218873198956,0.019406260151751908
full_bagnn,0,178,0.0001,0.04421041511052486,0.04687844938648534,0.02685799054594244,0.043707131014873175,0.04700944920352963,0.02222186639630416
full_bagnn,0,179,0.0001,0.044333008765152886,0.04705280152133278,0.026644923081635484,0.04173456534936727,0.04472405115187398,0.02228064032746703
full_bagnn,0,180,0.0001,0.04381956813714747,0.04653386789782155,0.026166275136743217,0.04351606786744206,0.04685886477088602,0.021757421979366552
full_bagnn,0,181,0.0001,0.04423028894024998,0.04699245522697277,0.026265663171204292,0.04276099481836213,0.04614117188001432,0.0207771618140458
full_bagnn,0,182,0.0001,0.04427111233944214,0.0470053401945647,0.026487637526238048,0.041157242914111734,0.04390331514538764,0.02329100036698352
full_bagnn,0,183,0.0001,0.0439955266856285,0.04668316811504432,0.0265152738486264,0.04113605238859158,0.04439132712777653,0.01994861888560223
full_bagnn,0,184,0.0001,0.043672883435613416,0.04634666457496483,0.026283690492957465,0.04209135004759549,0.045427163002435884,0.020392628491203896
full_bagnn,0,185,0.0001,0.04408793808876777,0.04680728951010458,0.0263999080871471,0.0713184070640412,0.07880543559466849,0.022681909476537344
full_bagnn,0,186,0.0001,0.0437054658083011,0.04635153777714722,0.026496010575445355,0.04366726535604622,0.04742467341042307,0.01922484880086715
full_bagnn,0,187,0.0001,0.0433976731337617,0.04603173293680806,0.026265293996990596,0.04201753460639401,0.04540728880212406,0.019948570057799278
full_bagnn,0,188,5e-05,0.04376214931238513,0.046367830265126864,0.02681501405575927,0.042120232455392884,0.04496586991454292,0.023599952073577898
full_bagnn,0,189,5e-05,0.04198899711421051,0.044526743840879256,0.025484396945309597,0.03762172864884431,0.04047723419344415,0.019041627684822565
full_bagnn,0,190,5e-05,0.04167094409272011,0.044183112420816587,0.025332057847097137,0.03953003067474536,0.04257575542008229,0.019703240279051428
full_bagnn,0,191,5e-05,0.04182924636427092,0.04433260623444488,0.02554813545353313,0.042865082261069685,0.046365393412194714,0.020083074238089586
full_bagnn,0,192,5e-05,0.04167654656522629,0.04418682670313091,0.025350233553312587,0.038637433916806636,0.041519559026933064,0.019878470720941937
full_bagnn,0,193,5e-05,0.041423274922613953,0.04391911931003364,0.025190745288573523,0.03890485998816076,0.04186917359687075,0.019609386125296165
full_bagnn,0,194,5e-05,0.04170760467638114,0.04420340427603244,0.025475393675469242,0.03748450056489489,0.040122961548481814,0.020311377304300438
full_bagnn,0,195,5e-05,0.04162255787441431,0.04411675655241581,0.025400637567162685,0.037015245256267,0.039730320935709725,0.019340938151158442
full_bagnn,0,196,5e-05,0.041427024981983265,0.04393638146928282,0.025107052214377656,0.04164648723240176,0.04506048524639053,0.019420744749342057
full_bagnn,0,197,5e-05,0.041422895219657294,0.043887575193634294,0.025393139645452912,0.037177991651397846,0.03989875459793278,0.019472130818788923
full_bagnn,0,198,5e-05,0.04140400377275928,0.04388974450194894,0.025237341460209867,0.04224233580978408,0.04574448856313081,0.019447702442164327
