model,seed,split,region,variable,metric_space,num_cases,MAE_mean,MAE_std,MAE_ci95,MAE_median,RMSE_mean,RMSE_std,RMSE_ci95,RMSE_median,R2_mean,R2_std,R2_ci95,R2_median
full_bagnn,2,test,global,Cp,zscore,160,0.15094766151160002,0.10894370096116535,0.01688100135651232,0.10481929033994675,0.28122216728515925,0.24314744078595427,0.03767608628610231,0.17086543142795563,0.9008872360109683,0.15910857504368237,0.024654129127691177,0.9638139536476887
full_bagnn,2,test,global,U,physical,160,2.682718777656555,1.0892395717428842,0.16877942025040088,2.1514216661453247,4.017986339330673,1.7658207102238255,0.27361675380636974,3.234341621398926,0.9115382196446312,0.058910564386535975,0.009128286523665229,0.9318800079833238
full_bagnn,2,test,global,U,zscore,160,0.21398087544366717,0.08688068035819374,0.013462300895250343,0.17160319536924362,0.3204854064621031,0.14084661494680345,0.0218244090938741,0.2579797953367233,0.9115382194539979,0.058910567266174704,0.009128286969869871,0.931880003129711
full_bagnn,2,test,global,V,physical,160,1.0579963004216553,0.5782511809896933,0.08960094878887478,0.8443179726600647,2.017194764688611,1.346752371282229,0.20868144193674457,1.3965020775794983,0.9265577395151826,0.14104683508853996,0.021855433526259224,0.9649617152438914
full_bagnn,2,test,global,V,zscore,160,0.12417267907876521,0.0678669670208948,0.010516095490004427,0.09909412637352943,0.236749863717705,0.15806279359500744,0.02449208361337558,0.16390171647071838,0.9265577369281057,0.1410468405046976,0.021855434365501546,0.9649617154854908
full_bagnn,2,test,interior,Cp,physical,160,0.10814762564841658,0.07832525495779384,0.01213662399502118,0.07505807280540466,0.19997806909959764,0.17496891571965897,0.027111714376803913,0.12075929716229439,0.9018193279865109,0.1563323218008073,0.024223944230854402,0.9635140853779032
full_bagnn,2,test,interior,Cp,zscore,160,0.15141103793866934,0.10965851444251334,0.016991762852971763,0.10508434101939201,0.27997736148536206,0.24496353551981864,0.0379574930805791,0.1690678894519806,0.901819327621643,0.15633232290327279,0.024223944401683198,0.9635140863825808
full_bagnn,2,test,interior,U,physical,160,2.748448320478201,1.1150067323234227,0.1727720831476215,2.2056294679641724,4.071661315858364,1.7893376325495522,0.2772607386735912,3.2777326107025146,0.9066169734759605,0.05952415388335985,0.009223363201222912,0.9251574459879573
full_bagnn,2,test,interior,U,zscore,160,0.21922363713383675,0.08893593916256527,0.013780766546393836,0.17592693865299225,0.32476667100563644,0.14272239216599225,0.02211506378526308,0.26144076883792877,0.9066169728492477,0.059524156443100426,0.009223363597858823,0.925157438319254
full_bagnn,2,test,interior,V,physical,160,1.0810251528397203,0.588535547157342,0.09119452783654118,0.8650367558002472,2.0435546353459357,1.364043862115821,0.2113607862002742,1.4151530861854553,0.9259400114497701,0.1432415891771513,0.02219551419563419,0.9648219778722886
full_bagnn,2,test,interior,V,zscore,160,0.12687548040412366,0.06907399839306584,0.010703126938828031,0.10152580216526985,0.23984361453913153,0.16009222732875059,0.024806547628366975,0.1660907045006752,0.9259400077127211,0.14324160139328157,0.022195516088543185,0.9648219773183028
full_bagnn,2,train,airfoil,Cp,physical,4394,0.07583005676994717,0.036569646352910434,0.001081301500304757,0.06896459683775902,0.14049339249329942,0.07865944623337426,0.0023258244393309486,0.1234283447265625,0.9611728377666721,0.05819169059112327,0.0017206281333492863,0.9734513418974867
full_bagnn,2,train,airfoil,Cp,zscore,4394,0.10616513783630183,0.05119897953370571,0.0015138657029824555,0.09655322134494781,0.19669641506708532,0.11012639513487786,0.0032562479585756467,0.17280466854572296,0.9611728382893389,0.05819169140317372,0.0017206281573602204,0.9734513380319325
full_bagnn,2,train,airfoil,U,physical,4394,0.10987661712288747,0.022186929392018752,0.0006560293147827025,0.10565531253814697,0.17990803029803618,0.025847504185359402,0.0007642662109730319,0.17856475710868835,nan,0.0,0.0,nan
full_bagnn,2,train,airfoil,U,zscore,4394,0.008764055294938925,0.001769691034986597,5.232671797643984e-05,0.008427350781857967,0.014349949868539205,0.0020616674874712497,6.095995913711595e-05,0.01424280134961009,-3697359708.6722937,1111529231.910253,32866006.26373016,-3568704822.652174
full_bagnn,2,train,airfoil,V,physical,4394,0.03627883793525889,0.009442085040610563,0.00027918620327606076,0.034849295392632484,0.056186916697456665,0.014294491612401643,0.00042266351381747857,0.05275341309607029,nan,0.0,0.0,nan
full_bagnn,2,train,airfoil,V,zscore,4394,0.004257898871936531,0.0011081784533714474,3.2766929509576335e-05,0.004090118920430541,0.006594427682755665,0.0016776854984360552,4.960627261723752e-05,0.006191451568156481,nan,0.0,0.0,nan
full_bagnn,2,train,farfield,Cp,physical,4394,0.008417011836130795,0.0022237165643076203,6.575147142616556e-05,0.0077200576197355986,0.011152214085802768,0.003680851003058983,0.00010883642881302262,0.009997853077948093,-0.28393710553513507,6.024137922704392,0.17812338984636164,0.5500530089037892
full_bagnn,2,train,farfield,Cp,zscore,4394,0.011784156233548752,0.0031132929216212573,9.205471320532273e-05,0.010808391962200403,0.015613549508486734,0.005153339996814946,0.00015237539396366177,0.013997396919876337,-0.2839370717570742,6.024138132918436,0.17812339606202912,0.5500529685879053
full_bagnn,2,train,farfield,U,physical,4394,0.24379889208876007,0.06032176259112665,0.0017836106961866079,0.2260114550590515,0.3170740970452373,0.061568030594101326,0.0018204606960032204,0.29371199011802673,-4.039280747960222,13.837339323796133,0.4091463074773754,-1.385787103048711
full_bagnn,2,train,farfield,U,zscore,4394,0.01944607501878358,0.004811432001513676,0.00014226576302226132,0.018027297221124172,0.02529069771468775,0.004910839595549865,0.00014520507448116096,0.0234272638335824,-4.039286892426432,13.837366903810073,0.40914712297091793,-1.3857914520626904
full_bagnn,2,train,farfield,V,physical,4394,0.17444063743095697,0.03083682947458126,0.0009117919723293404,0.16551350057125092,0.23357971657947568,0.046056665341147676,0.0013618163230734556,0.22121485322713852,-2.792974272507431,31.859885097681328,0.9420419662581245,0.24279343780373852
full_bagnn,2,train,farfield,V,zscore,4394,0.0204733804497371,0.003619192849548477,0.00010701330333749762,0.01942563522607088,0.0274142908720019,0.005405482076342908,0.00015983080127748855,0.025963077321648598,-2.792982252037847,31.860057694640883,0.9420470696531509,0.24279333047204354
full_bagnn,2,train,global,Cp,physical,4394,0.05577331486390798,0.023249923257286996,0.0006874602137921438,0.05050782486796379,0.08693387126062586,0.039540792330599095,0.0011691531730361646,0.07849381119012833,0.9746131810961005,0.04464816170580718,0.0013201692948418805,0.9845311805910077
full_bagnn,2,train,global,Cp,zscore,4394,0.07808489062682195,0.032550830417222315,0.0009624720301268924,0.07071298360824585,0.12171092569916206,0.055358703019438654,0.001636861566890174,0.10989450663328171,0.9746131813207002,0.04464816052434289,0.0013201692599080148,0.9845311797874039
full_bagnn,2,train,global,U,physical,4394,1.9956509770726312,0.3920479858662954,0.011592184163272479,1.906594157218933,2.927438842040276,0.5437108113791379,0.01607659287712496,2.8078333139419556,0.941342792502832,0.02010781412716327,0.0005945534548988175,0.944451168751236
full_bagnn,2,train,global,U,zscore,4394,0.15917849638548068,0.03127080321909632,0.0009246238290147595,0.15207507461309433,0.23350040389764945,0.04336783859392118,0.0012823123440691803,0.22396034747362137,0.9413427927186653,0.0201078141575555,0.0005945534557974634,0.9444511674807523
full_bagnn,2,train,global,V,physical,4394,0.6649082535822716,0.1793025797689805,0.005301668674662529,0.6367520689964294,1.1441881805183565,0.3362158784570139,0.00994132484338114,1.0870014429092407,0.9756638217757718,0.022313846816914343,0.0006597820445911903,0.981548454911514
full_bagnn,2,train,global,V,zscore,4394,0.07803754978946761,0.021044007150826757,0.000622235071267022,0.07473297044634819,0.1342886663468035,0.03946027653907359,0.0011667724596616195,0.12757689505815506,0.9756638211119057,0.022313847685178516,0.0006597820702642674,0.9815484555818825
full_bagnn,2,train,interior,Cp,physical,4394,0.05587857959577521,0.02329375456195283,0.0006887562300302585,0.05051175318658352,0.08588230685518718,0.03920104207802541,0.00115910734283339,0.07747350633144379,0.9749230943371494,0.04455940542080733,0.0013175449242585381,0.984928174988338
full_bagnn,2,train,interior,Cp,zscore,4394,0.07823226541114575,0.032612195972578265,0.0009642865039785966,0.07071849331259727,0.1202386935556483,0.054883039200703115,0.0016227970064655011,0.10846603289246559,0.9749230945212471,0.04455940483480847,0.0013175449069315602,0.984928171921876
full_bagnn,2,train,interior,U,physical,4394,2.045671635423946,0.40224048298148013,0.011893558760011613,1.9540199041366577,2.9667351736390812,0.5510016432988916,0.01629217022827624,2.8455657958984375,0.9362300587302749,0.021950211465477324,0.0006490299731251942,0.9393419365140323
full_bagnn,2,train,interior,U,zscore,4394,0.16316827840875864,0.032083784137910416,0.0009486622755107798,0.1558578759431839,0.2366347848168546,0.04394937537575897,0.0012995073857880771,0.22696999460458755,0.9362300590636811,0.021950211592380448,0.0006490299768775011,0.9393419367950744
full_bagnn,2,train,interior,V,physical,4394,0.680679636682279,0.1840231582877598,0.005441248056574058,0.6517336368560791,1.15937617927125,0.34077626881824047,0.01007616773718389,1.1013140082359314,0.9756163518007909,0.0223925425249778,0.0006621089412304242,0.9814912642116052
full_bagnn,2,train,interior,V,zscore,4394,0.07988857232291942,0.02159804213412175,0.0006386169321381079,0.07649129256606102,0.13607121954011167,0.039995511145421304,0.0011825984257449024,0.1292566955089569,0.9756163512269161,0.022392543468383635,0.0006621089691253109,0.9814912637266027
full_bagnn,2,val,airfoil,Cp,physical,806,0.07992608372870805,0.03672644439341391,0.0025355223048914724,0.07167413830757141,0.1473568689041117,0.08011208555872046,0.005530782605841799,0.12971000373363495,0.9612975383448518,0.037636173265750215,0.002598328217233646,0.971002995404677
full_bagnn,2,val,airfoil,Cp,zscore,806,0.11189974116036673,0.05141850404945594,0.003549833534251074,0.10034669190645218,0.2063055592438867,0.11216014891360086,0.0077433185811306635,0.1815992221236229,0.9612975384944479,0.03763617181851151,0.0025983281173191,0.9710029980016661
full_bagnn,2,val,airfoil,U,physical,806,0.11161166340778246,0.022197621788703565,0.0015324806441348808,0.1070900522172451,0.18032318048604368,0.02527690093281513,0.0017450680884637446,0.17946988344192505,nan,0.0,0.0,nan
full_bagnn,2,val,airfoil,U,zscore,806,0.008902448126075619,0.001770543255925319,0.00012223486349740044,0.00854179123416543,0.014383063828410862,0.0020161544381978687,0.00013919138192079817,0.014315002132207155,-3710761321.4342074,1084783855.2868466,74891367.96371184,-3604978167.57971
full_bagnn,2,val,airfoil,V,physical,806,0.03826511113282764,0.011191207477512888,0.0007726192025000573,0.03658182546496391,0.05852744489372073,0.016379261054348077,0.0011307923330685194,0.054201262071728706,nan,0.0,0.0,nan
full_bagnn,2,val,airfoil,V,zscore,806,0.004491019602310347,0.0013134657215210306,9.067911932754821e-05,0.0042934606317430735,0.006869125881904815,0.0019223662022976034,0.00013271642448919361,0.006361379520967603,nan,0.0,0.0,nan
full_bagnn,2,val,farfield,Cp,physical,806,0.008495551271701495,0.0023621313048453707,0.000163076952028383,0.007737624458968639,0.011291107961274777,0.003834566500134607,0.00026473101470243245,0.010079265106469393,-0.6964259062694834,10.023268988932895,0.6919870003512738,0.5312250651723283
full_bagnn,2,val,farfield,Cp,zscore,806,0.011894114554695618,0.003307079070330581,0.00022831430826902047,0.010832987260073423,0.015808006416932304,0.0053685478922646185,0.00037063410712734476,0.014111378230154514,-0.6964256136964309,10.023264240117276,0.6919866725022777,0.531225170813195
full_bagnn,2,val,farfield,U,physical,806,0.24496551259205893,0.062012474667085295,0.0042812206652955665,0.22883927077054977,0.31884932994990434,0.06484684402644034,0.004476900014321644,0.2968430668115616,-4.989481450244651,19.14125088085793,1.3214747398918414,-1.5009299579422333
full_bagnn,2,val,farfield,U,zscore,806,0.01953912796753068,0.004946287693292446,0.00034148208409203417,0.018252845853567123,0.025432294810066005,0.005172366593305158,0.0003570901317295113,0.023677011020481586,-4.98948934797387,19.141280032677706,1.3214767524767919,-1.5009309558321147
full_bagnn,2,val,farfield,V,physical,806,0.17787487861277448,0.03168522457780328,0.002187486291673873,0.16897404938936234,0.23714771474857188,0.04653610568021654,0.0032127622448563336,0.22423900663852692,-6.513902777199031,107.93613419326152,7.451700818602829,0.16645194335235602
full_bagnn,2,val,farfield,V,zscore,806,0.02087644323886883,0.0037187653998553695,0.00025673633191899276,0.019831785932183266,0.027833052162108733,0.005461751878343219,0.0003770687290873585,0.02631801087409258,-6.513848232864439,107.93441897083429,7.451582402981771,0.16645170599497439
full_bagnn,2,val,global,Cp,physical,806,0.0599823456682801,0.028274057253882087,0.0019519859327807,0.05210770666599274,0.0928333843492027,0.0463603006314896,0.003200625006152125,0.08014734834432602,0.973595932762465,0.03137597150759026,0.0021661360610612437,0.9825453064711522
full_bagnn,2,val,global,Cp,zscore,806,0.0839777035643312,0.039584820986619994,0.0027328590666596056,0.07295289263129234,0.12997048209992149,0.06490628993585774,0.0044810040443128895,0.11220952495932579,0.9735959331446237,0.03137596896699011,0.00216613588566315,0.9825453053965805
full_bagnn,2,val,global,U,physical,806,2.0575175473175333,0.45435508734964813,0.03136779171910628,1.9130641222000122,3.019479596881062,0.6293188980859966,0.04344695298826459,2.819123864173889,0.9379301216198036,0.025108829218333614,0.001733464744118065,0.9426604337827675
full_bagnn,2,val,global,U,zscore,806,0.1641131402467084,0.03624058439231484,0.002501979475189662,0.15259114652872086,0.24084182249996858,0.050196169881036895,0.0034654459601407618,0.22486092150211334,0.937930121752728,0.02510882907557915,0.0017334647342625747,0.9426604307944733
full_bagnn,2,val,global,V,physical,806,0.7217157880588442,0.267023011475116,0.018434749475390574,0.6595975756645203,1.2280906566763043,0.44605504029049237,0.03079477260991333,1.1171787977218628,0.9731107949778832,0.02367359453192231,0.001634378932239081,0.9801527955858427
full_bagnn,2,val,global,V,zscore,806,0.08470481676661938,0.031339393194503545,0.0021636107654537198,0.07741425931453705,0.14413595574887159,0.052351648140306385,0.003614255987747641,0.13111867755651474,0.9731107942765319,0.02367359559731219,0.0016343790057915268,0.9801527930751408
full_bagnn,2,val,interior,Cp,physical,806,0.06012956144764243,0.028440676709926213,0.0019634890160278363,0.05212922394275665,0.09176854107519682,0.046295376637319814,0.003196142779841929,0.07852624729275703,0.9738830946903507,0.031473651276836274,0.0021728796823877977,0.9830735435273881
full_bagnn,2,val,interior,Cp,zscore,806,0.08418381172082116,0.039818095142016015,0.002748963860737287,0.072983019053936,0.12847965894724536,0.06481539462137605,0.004474728808550623,0.10993991792201996,0.9738830948089184,0.031473650162162324,0.002172879605432876,0.9830735418453289
full_bagnn,2,val,interior,U,physical,806,2.109206815215553,0.46618832565389773,0.03218473548142979,1.9611607789993286,3.060046850599663,0.6377668015000392,0.044030179812686365,2.857058525085449,0.9326569542021277,0.02703336178715372,0.0018663307303393864,0.9373788645054704
full_bagnn,2,val,interior,U,zscore,806,0.16823601439854052,0.03718443665181131,0.0025671411998270917,0.15642748028039932,0.24407757674494096,0.05086999898989378,0.0035119658115287757,0.22788667678833008,0.9326569543209993,0.027033361728553595,0.0018663307262937478,0.9373788731127258
full_bagnn,2,val,interior,V,physical,806,0.7389719448521475,0.2740697368467907,0.01892124169241363,0.6752178072929382,1.244424755904574,0.45210141579374225,0.03121220261724039,1.131974458694458,0.9730630259969649,0.02370233092623883,0.0016363628370236335,0.9801087837149005
full_bagnn,2,val,interior,V,zscore,806,0.08673010106029788,0.0321664388993692,0.0022207083926944235,0.07924753800034523,0.14605302137158643,0.0530612866816774,0.003663248052723567,0.13285519182682037,0.9730630253551177,0.02370233139707812,0.0016363628695294625,0.9801087843076539
