model,seed,epoch,lr,train_opt_loss_z,train_global_mse_z,train_airfoil_mse_z,val_opt_loss_z,val_global_mse_z,val_airfoil_mse_z
full_bagnn,2,44,0.0001,0.06590219575594873,0.06992310840260621,0.03975155979800756,0.05778668185254228,0.06131890207957881,0.034783788851557564
full_bagnn,2,45,0.0001,0.06515294653262026,0.06904787316966429,0.03982109419954254,0.053327771418936847,0.056764216161240964,0.03096866196161287
full_bagnn,2,46,0.0001,0.06478318972795033,0.06867037579899071,0.03950258620089179,0.05640304801192714,0.060763578580124745,0.02804130404340907
full_bagnn,2,47,0.0001,0.0644344499867104,0.06837846321308474,0.03878430775630171,0.05556365713098589,0.05949447042802505,0.029984894173872394
full_bagnn,2,48,0.0001,0.0636338775986864,0.06757129335996515,0.03802677675134767,0.05692913697961312,0.06083103318742205,0.0315338888736336
full_bagnn,2,49,0.0001,0.0639238916825283,0.06786976175542365,0.03826034332040093,0.05380036502704574,0.05741627013320908,0.030281509354776824
full_bagnn,2,50,0.0001,0.06329645571046101,0.06718894793660574,0.03798002004144593,0.05556155732949288,0.05988059041913928,0.027464674999854465
full_bagnn,2,51,0.0001,0.06259362879510136,0.06645610996305226,0.03747387661682442,0.06050429666183217,0.06432736318232687,0.035607859562340714
full_bagnn,2,52,0.0001,0.06320393501984467,0.06723582890201776,0.03698109790813352,0.051560050813999656,0.055307168989225663,0.027190355093235564
full_bagnn,2,53,0.0001,0.06230642408620747,0.06616914595986446,0.03718409836869842,0.05144957393888793,0.05503693355160481,0.02810365667582724
full_bagnn,2,54,0.0001,0.061833251830032895,0.06565791627779566,0.03695934885431783,0.052768556863861595,0.056288410485703586,0.02986510790503998
full_bagnn,2,55,0.0001,0.06187972213309457,0.06575518733653271,0.036674620548069053,0.05235381042117746,0.05590732329604204,0.02922408243001694
full_bagnn,2,56,0.0001,0.06132334495457042,0.06513996893028712,0.03649983146892449,0.051977797422349405,0.05572082418584772,0.027617129591507316
full_bagnn,2,57,0.0001,0.06052020331060361,0.06429582552963112,0.03596435193515705,0.05440615667067075,0.05883712298722988,0.025573471133859597
full_bagnn,2,58,0.0001,0.06021498949040147,0.06406497021037351,0.035175078564532655,0.05034341441114077,0.05421750295793565,0.02513717114445579
full_bagnn,2,59,0.0001,0.06025013772633941,0.06400723580057684,0.03581550477060904,0.04955220082454237,0.052951614427687976,0.027428886235015278
full_bagnn,2,60,0.0001,0.05972151732217373,0.06347976965359181,0.03527872803178213,0.04870878643436057,0.05233158622174198,0.025138949203971094
full_bagnn,2,61,0.0001,0.05934140112107859,0.06312859639037618,0.03471053248730026,0.050672653238671525,0.05444981145933171,0.026089040951243377
full_bagnn,2,62,0.0001,0.059130862677834684,0.06288390523756962,0.034721237292180455,0.06432391601307667,0.06978290672350676,0.028808176546240967
full_bagnn,2,63,0.0001,0.05881404332849683,0.06250770339472259,0.03479221138093754,0.05134487356954046,0.05535036198570454,0.0252797235548113
full_bagnn,2,64,0.0001,0.05864054202303198,0.062380139210017574,0.03431851847107262,0.05050075874292498,0.05446848470717258,0.02469317632316684
full_bagnn,2,65,0.0001,0.058530098612011444,0.06228085245406777,0.034136017490266145,0.058038673723253345,0.0628916754105735,0.026453210689354446
full_bagnn,2,66,0.0001,0.058147099948575864,0.06180899480085517,0.03433047172516367,0.048700739905989957,0.052415998335175365,0.024520977085013412
full_bagnn,2,67,0.0001,0.05745812756704733,0.06110558038498292,0.0337347473746297,0.05138034821864276,0.055637165741389834,0.023699129444207292
full_bagnn,2,68,0.0001,0.057447626179259845,0.06111555158168615,0.033592721276165055,0.05650854770561312,0.06125054508105345,0.025658428802584177
full_bagnn,2,69,0.0001,0.05722355338534509,0.06089827320853162,0.03332458473192403,0.059017728611853816,0.06445395508380458,0.023627585702159185
full_bagnn,2,70,0.0001,0.05687318878834668,0.06048970459773592,0.033352852371678864,0.05587445855069876,0.060786015067779024,0.023921377712456435
full_bagnn,2,71,0.0001,0.056758088882399325,0.060402148894609875,0.033057443624443905,0.05009150658952722,0.054191510759787974,0.02341756442655645
full_bagnn,2,72,0.0001,0.057016942443641326,0.06067079814991422,0.03325394957332083,0.05417312716358082,0.05887519959192849,0.023566359239487838
full_bagnn,2,73,0.0001,0.05616021782168644,0.059745669517767885,0.03284154223331064,0.04737259747453347,0.050831504853992286,0.024862923110918513
full_bagnn,2,74,0.0001,0.05604139240865586,0.059627131717528266,0.03272032685449226,0.049027309773759735,0.052877336841156204,0.02398066639788726
full_bagnn,2,75,0.0001,0.056278117327886665,0.05991159668210421,0.03264707783389056,0.04889089890808531,0.052732990663299284,0.023897328675824583
full_bagnn,2,76,0.0001,0.055871572446350874,0.059470005911663223,0.0324689504848146,0.052552677269059295,0.056984184120095954,0.02371807324995836
full_bagnn,2,77,0.0001,0.05524383749403364,0.05881309832605443,0.03203019745612028,0.04854886923471017,0.052244379234516386,0.024501213485396238
full_bagnn,2,78,0.0001,0.05577765170138113,0.05943502273822929,0.03199109250291899,0.06526234496966059,0.07111722352523445,0.027156782671634978
full_bagnn,2,79,0.0001,0.055069938848894086,0.058552761677536036,0.032418878584834256,0.05037067509825142,0.05434585415462147,0.02451831150010703
full_bagnn,2,80,0.0001,0.05505737171130987,0.05863692906895168,0.0317769930542699,0.047924972457883235,0.05157633522622928,0.02415899019324682
full_bagnn,2,81,0.0001,0.054997012777966925,0.05853351805117587,0.0319966778822018,0.05150434042893349,0.05564971866015876,0.02452943541819925
full_bagnn,2,82,0.0001,0.05460259631000432,0.05811111824534209,0.03178532452088198,0.04631075112284342,0.04972055908410457,0.02412467680406308
full_bagnn,2,83,0.0001,0.054169704925112784,0.05763657661354283,0.03162128186734114,0.04873900610929785,0.05247552160831304,0.024431110038194037
full_bagnn,2,84,0.0001,0.054348929362132994,0.057826573009931125,0.031730649657215004,0.04652890929207785,0.0500912087634167,0.023360303751485678
full_bagnn,2,85,0.0001,0.053754875477656214,0.057214308749913644,0.031255606929325205,0.04991987843296447,0.05331214941640876,0.027838245605910774
full_bagnn,2,86,0.0001,0.05346322723533019,0.05686139800299931,0.03136269817795501,0.046731701599830124,0.05048266270052067,0.02232465887161124
full_bagnn,2,87,0.0001,0.053728411845138636,0.05723781996480889,0.03090340364219605,0.0452557386134816,0.04878026818013691,0.022318434150302317
full_bagnn,2,88,0.0001,0.053268217193723426,0.056710305128179955,0.030882040010961447,0.04714274339386499,0.050875163211163754,0.02284930022397631
full_bagnn,2,89,0.0001,0.05338472516107053,0.056805879340817114,0.03113476120730986,0.047187319857392045,0.050944588747684684,0.022743829505729805
full_bagnn,2,90,0.0001,0.05298638148512383,0.05641628030266824,0.030678562275827718,0.052449209912616444,0.056801961496347184,0.024119189907771215
full_bagnn,2,91,0.0001,0.053011072463041396,0.056460072179881804,0.030579765203145703,0.04768056132545334,0.05171586649736928,0.021432653427810734
full_bagnn,2,92,0.0001,0.05267483115152339,0.056090759981928334,0.03045817347003744,0.046150774090907426,0.04968061999446469,0.02318655177616522
full_bagnn,2,93,0.0001,0.05274835524923459,0.05617025203410274,0.030492325409725164,0.04545874471740216,0.04865401109221919,0.024654527832315778
full_bagnn,2,94,0.0001,0.052475846441493265,0.05586641492871943,0.03042520293871265,0.04902571149119977,0.05323508890782275,0.02163767763698093
full_bagnn,2,95,0.0001,0.05246623770088455,0.05586218524454585,0.03037958586494535,0.0458638905439882,0.04941715272319483,0.02274362904238582
full_bagnn,2,96,0.0001,0.05225650574638108,0.05564443423919976,0.030222929047124474,0.0443716037824036,0.04773895676528818,0.022464430638474864
full_bagnn,2,97,0.0001,0.052003643505387435,0.055351304306917565,0.030231478285690967,0.05530001242793637,0.05981536792489217,0.025902242762911153
full_bagnn,2,98,0.0001,0.05180616349592134,0.05512266046021224,0.03023691131803917,0.04454743445748382,0.0480192590185007,0.021950883692219876
full_bagnn,2,99,0.0001,0.051691733330514765,0.05507800015950596,0.029668653853738267,0.058892803646765704,0.06444683487485635,0.022747451484031424
full_bagnn,2,100,0.0001,0.051635478174738667,0.05497919330710815,0.029888814354498503,0.054480252786308435,0.059537934052735254,0.02156921030788072
full_bagnn,2,101,0.0001,0.05161618470532981,0.05496876113980153,0.029812014844818786,0.04612034721077194,0.049785245798436316,0.022280184478455294
full_bagnn,2,102,0.0001,0.05111566453386292,0.054450791473891605,0.02942505294377455,0.04917745450775383,0.053376810824314405,0.0218548371124248
full_bagnn,2,103,0.0001,0.050895993624934105,0.054188927598464214,0.0294800575537688,0.04310796367635965,0.04631365270221872,0.022243853404979464
full_bagnn,2,104,0.0001,0.05084084394724958,0.05412878991654581,0.029457187108210745,0.0429757398363338,0.04639372004707574,0.020738311811565564
full_bagnn,2,105,0.0001,0.05075086473186456,0.05404934046222796,0.029298642453876384,0.04981250070995354,0.05427698768074801,0.02075310967792129
full_bagnn,2,106,0.0001,0.0512687542737242,0.054611220690962754,0.02953097921605008,0.048192413510622784,0.052350363018822094,0.021127124391394025
full_bagnn,2,107,0.0001,0.051070321623302765,0.05436226645001124,0.02966064010347708,0.04919183818877354,0.053327911946882786,0.022280860036323017
full_bagnn,2,108,0.0001,0.05059201652402246,0.05386550219592272,0.029303087056885408,0.04711679578084819,0.05068856452857148,0.023865652544641187
full_bagnn,2,109,0.0001,0.05059053623281689,0.05390465516953447,0.02903547631043122,0.04503042640251014,0.04862293237593504,0.021650206665041614
full_bagnn,2,110,0.0001,0.05065270636358051,0.05395790137026883,0.02915662762267185,0.04952437057686935,0.053482618444819836,0.023758960181714424
full_bagnn,2,111,0.0001,0.050515071245416515,0.05377993718643126,0.029280721201038744,0.05315946511787178,0.057393731918036206,0.025606037920118896
full_bagnn,2,112,0.0001,0.04981812763976304,0.05304868948176421,0.028807775757451623,0.043307780472634005,0.04664547359993941,0.021590865339330745
full_bagnn,2,113,0.0001,0.0501926348396665,0.053468132532780245,0.028889716498350027,0.04729685042391881,0.05122682295088022,0.021730757944397397
full_bagnn,2,114,0.0001,0.050081462296105606,0.05331388222325894,0.02905815784653086,0.04820869933068888,0.0523393407456027,0.021342960199854166
full_bagnn,2,115,0.0001,0.050180259200352545,0.05342672848742416,0.029065308060473992,0.055425085143535134,0.06017477084013165,0.024511465621627013
full_bagnn,2,116,0.0001,0.04964081311378458,0.05282178127143969,0.028953048090419757,0.04699933588326555,0.05104422840443101,0.020675313666751724
full_bagnn,2,117,0.0001,0.04953797589374151,0.05275360088328295,0.028623864248281727,0.044487078081930725,0.04808952098758015,0.02104452252624704
full_bagnn,2,118,0.0001,0.04931273719003348,0.052532348939466636,0.02837309816316021,0.044112726177433975,0.047752562485944686,0.020427487055115125
full_bagnn,2,119,0.0001,0.04899728612001248,0.05217235907769692,0.028347353362710083,0.04681721729021822,0.050708590780442105,0.021504618843179092
full_bagnn,2,120,0.0001,0.049112501337451035,0.052334594813479636,0.02815692733333242,0.04537083221016744,0.04920803500282814,0.020405579270635455
full_bagnn,2,121,0.0001,0.04879984631621701,0.05193418636709772,0.02841461409821385,0.05052194762204829,0.05462839963439349,0.023789798868171647
full_bagnn,2,122,0.0001,0.04884184210426945,0.051994560876681827,0.028337860403915498,0.04778475461491851,0.051921153364054146,0.02086591438412677
full_bagnn,2,123,0.0001,0.04888513116217515,0.05206466588418913,0.02820687378639613,0.04356072627716793,0.04681370135125676,0.022385598690707345
full_bagnn,2,124,0.0001,0.04884196300503214,0.05198284670541706,0.028415184654157065,0.04332988391899639,0.04674710508238426,0.021090390558532693
full_bagnn,2,125,5e-05,0.04854817847166067,0.05169983765361985,0.028050729772278286,0.052964683236052384,0.05784895394293102,0.021206655535831568
full_bagnn,2,126,5e-05,0.0467159184094338,0.049676101951683864,0.02746425532700454,0.04296117273026004,0.0464691705710215,0.020131612473456354
full_bagnn,2,127,5e-05,0.04644417038946159,0.04943267644217788,0.027008040520800653,0.046863176364912586,0.05069158094030743,0.02195402429306892
full_bagnn,2,128,5e-05,0.04664801861184982,0.04960427134638254,0.02742090774490764,0.04275020048965127,0.04621630900988124,0.02019408275633417
full_bagnn,2,129,5e-05,0.04662767124659968,0.049605317253951266,0.02726165207166601,0.0403749448022427,0.04335757143292519,0.020966925389789334
full_bagnn,2,130,5e-05,0.04660991864983728,0.0495531443876031,0.027468329118007593,0.04390885448119019,0.047593808091535114,0.01992366874785253
full_bagnn,2,131,5e-05,0.04652347409845634,0.049488021313548944,0.02724295134618519,0.043597739422625674,0.04718504494374049,0.0202556798759734
full_bagnn,2,132,5e-05,0.04609231683385051,0.04903768900760469,0.02693709828871509,0.0395210097728431,0.04242838271263076,0.020595065601730963
full_bagnn,2,133,5e-05,0.046473898714480544,0.04942057611105416,0.027310012817567064,0.039330902452781646,0.042310004942438445,0.01994534414394376
full_bagnn,2,134,5e-05,0.04626486067898296,0.049205159259130535,0.027141869560488554,0.0405578016219712,0.04373007777028597,0.019919092019805087
full_bagnn,2,135,5e-05,0.046124586460910166,0.049002827971511634,0.027405502504576712,0.04032460701536706,0.043406634991074486,0.020263994683784693
full_bagnn,2,136,5e-05,0.04601807347083139,0.04891863796750727,0.027154036475754772,0.04114666186507942,0.04435118323808238,0.02029650476760211
full_bagnn,2,137,5e-05,0.045779693789517524,0.048653744086882424,0.02708687633226473,0.04323257404132483,0.04678769413933266,0.0201034811610365
full_bagnn,2,138,5e-05,0.04590688795862736,0.048829954754491894,0.026896421225513355,0.03963504579857315,0.04267629456550355,0.01984951098055147
full_bagnn,2,139,5e-05,0.04585063437326292,0.048715596856428435,0.0272179182878347,0.04059946921737738,0.04366276750839334,0.02066748048824792
full_bagnn,2,140,5e-05,0.045882270944129125,0.04874059271486395,0.027292491998218413,0.04208615266943728,0.04507543444085177,0.022627479486176112
full_bagnn,2,141,5e-05,0.04571201125081762,0.04858818631169113,0.02700600627896832,0.040090490482363586,0.04320312174332392,0.019833233175105932
full_bagnn,2,142,5e-05,0.04591084293484307,0.04881009191375689,0.027055052053976632,0.03986893721788668,0.04273425532582502,0.02122674236908217
full_bagnn,2,143,5e-05,0.045882034477640714,0.04876524996430215,0.0271300893654676,0.042207295405093735,0.045376633987114376,0.02158100378494517
full_bagnn,2,144,5e-05,0.045607340188031226,0.04848771965268933,0.02687409142149812,0.04112011283055396,0.04435556887569304,0.020060881731339693
full_bagnn,2,145,5e-05,0.04549855925718269,0.04832536344719519,0.027113956791711517,0.039728329884211704,0.04271159572937364,0.020317671440481293
full_bagnn,2,146,5e-05,0.045637959001674826,0.04856463554812408,0.026603090992010983,0.04613019036261791,0.04991355468059414,0.02150817533242719
full_bagnn,2,147,5e-05,0.04531451639774804,0.04813613080257298,0.02696378935034204,0.03943421960855445,0.04249315996983993,0.019529071274576284
full_bagnn,2,148,5e-05,0.045287268265237886,0.04808576761320524,0.02708662011623303,0.03871826550597682,0.04160768065555237,0.01991744841510901
full_bagnn,2,149,5e-05,0.04558380503423512,0.04844421590953071,0.026981070412543207,0.047416587457304246,0.05159471529878535,0.020235288703641798
full_bagnn,2,150,5e-05,0.04540698352369307,0.048242148612602544,0.026967972945511332,0.03901036475365177,0.0419564440936824,0.0198386346247124
full_bagnn,2,151,5e-05,0.04510449497856417,0.047941207973901244,0.02665549291507311,0.0427666884124282,0.04615630759106054,0.020717633924998927
full_bagnn,2,152,5e-05,0.04506453841280632,0.04787684985308282,0.026774491729406526,0.0420094490091965,0.04546373043884288,0.019531032013212598
full_bagnn,2,153,5e-05,0.0452878969851558,0.04810181218412517,0.026987208628417206,0.04151123869367963,0.044876544224679224,0.01961471430410014
full_bagnn,2,154,5e-05,0.0449472326811368,0.04773420609061932,0.026820820561202302,0.03911536375689971,0.04208434129973502,0.019794860745620736
full_bagnn,2,155,5e-05,0.04477621794539787,0.047546971288492376,0.026756134477518394,0.04267558609496348,0.04604745611229924,0.02073053472726579
full_bagnn,2,156,5e-05,0.04463460653787539,0.0474149528201334,0.026552691984254476,0.04259490942963285,0.046089684179742546,0.019850386411630068
full_bagnn,2,157,5e-05,0.0448640598424392,0.04760849990580243,0.027015398142857024,0.041066135953089916,0.044376587017404816,0.01952109083733082
full_bagnn,2,158,5e-05,0.04482797501373921,0.04762081594473369,0.026663924753840204,0.04750102169077512,0.051765941701718304,0.019746094523557176
full_bagnn,2,159,5e-05,0.044841569243828205,0.04765190881518378,0.026563616702876696,0.040095211471933186,0.042981972447191936,0.021307076798410273
full_bagnn,2,160,5e-05,0.04446539251590411,0.04718630349400804,0.02676892998913233,0.0388658164548031,0.041900228658989375,0.019119013251689732
full_bagnn,2,161,5e-05,0.04472648526421682,0.04748445872527507,0.026789767452300932,0.04123521749342519,0.04447635047179143,0.02013935702959172
full_bagnn,2,162,5e-05,0.04449402247372402,0.04723469707889343,0.026669208900411884,0.04340284739843337,0.04685095975720887,0.02095767486130308
full_bagnn,2,163,5e-05,0.04443674065252845,0.04720034536773257,0.026463422535955745,0.03909345448566394,0.04207677968783226,0.01968003412026708
full_bagnn,2,164,5e-05,0.0443618709965303,0.04711092218486404,0.026482794506615514,0.03913614238024391,0.0420280616633266,0.020314139946299572
full_bagnn,2,165,5e-05,0.044047771995462594,0.04675680979178076,0.02642926582769618,0.039499831596009505,0.04246097151734774,0.020220659680959055
full_bagnn,2,166,5e-05,0.0445701820159219,0.04732352751927382,0.026662777641851352,0.03902546923159007,0.042084720186386995,0.019122043161079603
full_bagnn,2,167,5e-05,0.044166318036293194,0.046847920860273826,0.026726676842917275,0.03941046843829775,0.042415658739462535,0.01984632971203981
full_bagnn,2,168,5e-05,0.04416251000381388,0.04684732203093388,0.026701322063184495,0.0400502335408991,0.04315951066272552,0.01981181945651301
full_bagnn,2,169,2.5e-05,0.04403916105980468,0.046712429330614064,0.026652884614873543,0.0418747799801379,0.045189324177288534,0.020310706178269355
full_bagnn,2,170,2.5e-05,0.04283137104711402,0.04539916573573952,0.026130635486627748,0.037727728017830614,0.040444328266707734,0.020042786974286315
full_bagnn,2,171,2.5e-05,0.04295874672134651,0.04554787320397328,0.026119730673480827,0.03926334993199917,0.04237858347864817,0.018990267066878737
full_bagnn,2,172,2.5e-05,0.042974946127584165,0.045537650210915645,0.026308139596910442,0.037143055876495204,0.039899547677623146,0.019205164063436347
full_bagnn,2,173,2.5e-05,0.042802625863084996,0.04533998217703603,0.026300057553243734,0.038258457554467884,0.04114055411879267,0.019498808377778887
full_bagnn,2,174,2.5e-05,0.04309269768758372,0.045703456730409764,0.026112958738031454,0.03790105103744951,0.04078562061713927,0.019128330828823835
full_bagnn,2,175,2.5e-05,0.042757114236852016,0.04533861708888167,0.02596793421071472,0.04298160762537153,0.046616043643965516,0.019327916674216395
full_bagnn,2,176,2.5e-05,0.04282614472094158,0.04542388582996499,0.025931313541442333,0.03848254762851893,0.04135277787615012,0.01980487953285788
full_bagnn,2,177,2.5e-05,0.04269486762396825,0.045282261498334114,0.02586736243851336,0.03834520996587195,0.041290435963013516,0.01917974364599138
full_bagnn,2,178,2.5e-05,0.04260210119910932,0.0451576405123758,0.025981816278937715,0.03875218520061594,0.04159908998067133,0.020214701626723192
full_bagnn,2,179,2.5e-05,0.04258155703336987,0.045145010354384785,0.025909776266995806,0.03752120863161518,0.04028040094377418,0.019565690979667365
full_bagnn,2,180,2.5e-05,0.04261735632002121,0.04518151877714234,0.025940663656029046,0.03869611570961749,0.04169335381129103,0.01918623935295675
full_bagnn,2,181,2.5e-05,0.04271955797787191,0.04528054553684875,0.02606421070961557,0.03736526110165931,0.04004745803920005,0.019909705404085626
full_bagnn,2,182,2.5e-05,0.04262935009782606,0.045207388254685545,0.025862379516372526,0.03797859930999528,0.040865267433558776,0.01918851723147266
full_bagnn,2,183,2.5e-05,0.04251979681629904,0.045095743164290956,0.025766195476059975,0.03613247065118111,0.03870993410961458,0.019356814365236587
full_bagnn,2,184,2.5e-05,0.04265258935607057,0.04524497062125345,0.02579264560280135,0.038287984479726964,0.04123294760967845,0.019121240110596634
full_bagnn,2,185,2.5e-05,0.04242540010380221,0.0449740807701478,0.02584963214266475,0.037985707815494714,0.04082506295460099,0.019513769132714114
full_bagnn,2,186,2.5e-05,0.042411162342830995,0.04496883714004453,0.025776422063808566,0.0378358407411945,0.04063727509380264,0.019601231209034124
full_bagnn,2,187,2.5e-05,0.042519006006432755,0.04505815825609896,0.026004908544200105,0.03826412347473767,0.04097931926430069,0.02059208779375727
full_bagnn,2,188,2.5e-05,0.04240784169221475,0.044953874464798406,0.025849744919558826,0.03923274079932038,0.04236100059424738,0.0188804684455662
full_bagnn,2,189,2.5e-05,0.042364318684664184,0.044875960338452314,0.026028736440453695,0.040325343772056876,0.04340833229690059,0.020261474956907347
full_bagnn,2,190,2.5e-05,0.04232416637596032,0.044848323528723685,0.02590817936855954,0.03649159258652655,0.03898766394791121,0.02024192001435686
full_bagnn,2,191,2.5e-05,0.04215512655499048,0.044649282738206925,0.025933513302084692,0.038446637388598166,0.04140463837713631,0.019199896758804423
full_bagnn,2,192,2.5e-05,0.04233722412431011,0.04487089364892582,0.025859203784000584,0.04096121792026692,0.04404409703183717,0.02089457062718677
full_bagnn,2,193,2.5e-05,0.04220513957644559,0.04469341872494633,0.02602238136563406,0.036280989100921965,0.03892916839820136,0.019045398005363333
full_bagnn,2,194,2.5e-05,0.04223118846538139,0.044735119933031066,0.025946887906242437,0.038170747281816714,0.041108304744443644,0.01905180172255413
full_bagnn,2,195,2.5e-05,0.042309082203923855,0.04483152303520413,0.02590377919575653,0.037469203697378446,0.039898165830654114,0.021660342641634533
full_bagnn,2,196,2.5e-05,0.04233481731859629,0.04482372098984364,0.026147838603224068,0.03675317586812232,0.03948988429185328,0.018948613869728306
full_bagnn,2,197,2.5e-05,0.04226874799439869,0.04478237196043346,0.025920261672047903,0.0381049488850455,0.04091943915669854,0.019783725811890605
