model,seed,epoch,lr,train_opt_loss_z,train_global_mse_z,train_airfoil_mse_z,val_opt_loss_z,val_global_mse_z,val_airfoil_mse_z
full_bagnn,1,48,0.0001,0.06357977940059263,0.06760996100636071,0.03736885083461538,0.057476074257365936,0.061288138074362536,0.032662994243930765
full_bagnn,1,49,0.0001,0.06283861662623474,0.06679678110200969,0.037095881433053535,0.0533058463842911,0.05710859363203646,0.028561891309768266
full_bagnn,1,50,0.0001,0.06256800880593497,0.06652573820933937,0.03682778555860901,0.0612520619006616,0.06635885679917847,0.028027211857405004
full_bagnn,1,51,0.0001,0.062079005844582896,0.0660550534637083,0.03622070137743333,0.05169060756512115,0.05516448823289668,0.029096981607809422
full_bagnn,1,52,0.0001,0.06228956645327781,0.06624036266881142,0.03659465561595311,0.06433594568741673,0.0700128141848345,0.027395478159675347
full_bagnn,1,53,0.0001,0.06116446285632051,0.06502723092827545,0.036042967976486096,0.05120593139089892,0.05479825082961252,0.027837978716748923
full_bagnn,1,54,0.0001,0.06149177689378465,0.0653780605141898,0.0362168261735683,0.05222107271792588,0.05580227288328192,0.028921624561136377
full_bagnn,1,55,0.0001,0.061321299840795145,0.06526381196424987,0.03567968044272856,0.05361456629050723,0.05765434851333537,0.027338158194671783
full_bagnn,1,56,0.0001,0.06065941649516368,0.06458907395957632,0.03510102938074369,0.058711454529090004,0.0633868384011468,0.028286670873802617
full_bagnn,1,57,0.0001,0.06017727376810247,0.0640120952744065,0.035236490769200796,0.05402267367100789,0.05804574669351507,0.027858818581549143
full_bagnn,1,58,0.0001,0.05983223612445378,0.06360296596205041,0.03530804410454397,0.05026206479506269,0.05312349270781291,0.031621801541275266
full_bagnn,1,59,0.0001,0.05963948336631218,0.06346576689813666,0.034753655918413354,0.050359163937026906,0.054133159434812485,0.02581485099099188
full_bagnn,1,60,0.0001,0.05928794244365893,0.06305490160220213,0.03478841398599752,0.0514688367141626,0.05493245453794992,0.028947849348532964
full_bagnn,1,61,0.0001,0.05929391627316785,0.06301015515531248,0.035123967326591204,0.05200408180105198,0.0557789643792011,0.027435382426549068
full_bagnn,1,62,0.0001,0.05873858705026979,0.06255236177135397,0.033935133699334305,0.05248160583169172,0.05655879977321193,0.025962248030680455
full_bagnn,1,63,0.0001,0.05866062491313058,0.06241203104589881,0.03426178036275831,0.05073579579335155,0.05440880724155114,0.0268507774882543
full_bagnn,1,64,0.0001,0.0584112174623361,0.06218909061000878,0.033841159167740845,0.05218102803736847,0.05560465184011454,0.029900112962360146
full_bagnn,1,65,0.0001,0.05780186408283658,0.06150711691846799,0.03370374322391927,0.057336729677086314,0.06133772056746356,0.03130620260919903
full_bagnn,1,66,0.0001,0.05777138567101127,0.06144865744348019,0.03385506393925375,0.0536656483837233,0.05750419453694163,0.028700173392677747
full_bagnn,1,67,0.0001,0.05740143830919829,0.06110818069697257,0.03329322832605644,0.05286324104572515,0.05706765748387002,0.025503226463899683
full_bagnn,1,68,0.0001,0.05704574552995171,0.06070432609955975,0.03325094580426791,0.05292354950374562,0.056829917022086694,0.027514721579007823
full_bagnn,1,69,0.0001,0.05691117496329663,0.06059936064955275,0.03292390225119111,0.049649986384786716,0.052540565150258074,0.030842105184264824
full_bagnn,1,70,0.0001,0.05646886084668359,0.06009419437088796,0.03289002167850368,0.051850905716101264,0.05497448975473698,0.03152557501313188
full_bagnn,1,71,0.0001,0.05692194911818053,0.06059589042804808,0.033028280607783324,0.050353036120724635,0.05391573448393611,0.027184061594849703
full_bagnn,1,72,0.0001,0.05627237324985308,0.059863816956466705,0.03291478161613172,0.04894344758951158,0.05243888447213094,0.02619668051326433
full_bagnn,1,73,0.0001,0.055637162148785786,0.059255417136460556,0.032104803652843565,0.05246598201550036,0.05558538074100306,0.03218203173297992
full_bagnn,1,74,0.0001,0.05557499721354277,0.05914959381667851,0.032326081728418186,0.04800135266403858,0.051875132978837626,0.02280854544492811
full_bagnn,1,75,0.0001,0.05624492010226534,0.0599561074968084,0.03210851032838251,0.049469718116969624,0.05343578516413222,0.023673986770289337
full_bagnn,1,76,0.0001,0.05552098040329623,0.05914205831944727,0.031971210005811386,0.04734102078331567,0.05073001254223548,0.02530505386035142
full_bagnn,1,77,0.0001,0.05509575078273459,0.05866472929518941,0.031882418447979045,0.04595187618391648,0.049363319853443235,0.023763236705545504
full_bagnn,1,78,0.0001,0.0548380052827358,0.05838290854366011,0.03178338678855935,0.046890734977477755,0.04974246940532611,0.02832933682998859
full_bagnn,1,79,0.0001,0.05535360963160938,0.05892866633531841,0.03210249219094906,0.05014033913361468,0.05376720898673563,0.026529191552854756
full_bagnn,1,80,0.0001,0.0550032689138548,0.05860241816465764,0.03159560556707305,0.04626624059781739,0.04977173264312728,0.02346197238047004
full_bagnn,1,81,0.0001,0.05450966719921114,0.0580379116369229,0.03156344445520728,0.05025230218124838,0.05398322724944664,0.025990291712023817
full_bagnn,1,82,0.0001,0.05458130058298881,0.0581430335297387,0.0314171985431069,0.050346151628927124,0.05438940844023829,0.024036765406360242
full_bagnn,1,83,0.0001,0.05395003751350923,0.05738982621937627,0.031579269474660616,0.05653558523946579,0.06055192499978526,0.030408090748244285
full_bagnn,1,84,0.0001,0.053957216302272626,0.05744700024894189,0.031260358344349835,0.046134324256827154,0.04974601830994701,0.02263871396080657
full_bagnn,1,85,0.0001,0.0542455574426427,0.05779119270177102,0.031185763949396733,0.049125118222365746,0.052843783760595155,0.02493301286660442
full_bagnn,1,86,0.0001,0.053775930425430246,0.05729129322019094,0.030912735869921493,0.045786266147626126,0.04924197783306708,0.02330492933308532
full_bagnn,1,87,0.0001,0.05351925514075915,0.05699894502730354,0.03088869337401177,0.048016103525894895,0.05153118937429088,0.02513983480878437
full_bagnn,1,88,0.0001,0.05291862753269741,0.05636003393008248,0.03053673994108982,0.04639529734936954,0.049839006325105024,0.02398193041241774
full_bagnn,1,89,0.0001,0.053365917969445946,0.05688844676265046,0.030456485697845793,0.05103677678738349,0.05490724081973292,0.025860133437722078
full_bagnn,1,90,0.0001,0.053184736115530415,0.05669505307220126,0.030353775489228133,0.05292704904453054,0.056860099515763624,0.027336123058296472
full_bagnn,1,91,0.0001,0.0529709339343641,0.056426605426407796,0.030495899768311564,0.04818737439259385,0.052131074333411055,0.022522847852070083
full_bagnn,1,92,0.0001,0.052336208547085344,0.055722654061577885,0.030311956468764428,0.04418783145346891,0.047680832665687636,0.021461139510151956
full_bagnn,1,93,0.0001,0.05257965513812343,0.056025197215506584,0.030171285019129464,0.04518984952116303,0.04868419092579706,0.0224579040689069
full_bagnn,1,94,0.0001,0.05234634770548055,0.055699710391371025,0.030535867403307364,0.05220365827939309,0.05641569124127454,0.02481019474774716
full_bagnn,1,95,0.0001,0.0528021778997032,0.05623082829638002,0.0305024783504764,0.04446359863517057,0.04790316818773315,0.022081952478489195
full_bagnn,1,96,0.0001,0.052380144990756224,0.05581012330379292,0.03007267482896164,0.04610467742825786,0.04965017235254966,0.023036657888379674
full_bagnn,1,97,0.0001,0.051834129356849036,0.05521093369644091,0.02987209899987057,0.04597340995968028,0.049696820015653294,0.021747973024273573
full_bagnn,1,98,0.0001,0.051386786402636456,0.05479675900975082,0.029209402622691543,0.04520100860354483,0.048759873910191036,0.022052052328516775
full_bagnn,1,99,0.0001,0.051943668966551976,0.05536723128274385,0.029678250294466205,0.04888327309350746,0.052750114595595546,0.02371415897992989
full_bagnn,1,100,0.0001,0.05141973377956193,0.05472620861600171,0.029915363863904237,0.04875794559603343,0.05233507720180488,0.02547969812649069
full_bagnn,1,101,0.0001,0.05123404526940567,0.054588030050284876,0.02942051012776767,0.045649805328828126,0.04915902742906414,0.022828736476745107
full_bagnn,1,102,0.0001,0.0512347418387756,0.05458210085011625,0.029464699690829665,0.05047639680681864,0.0544761192927468,0.024456006692861434
full_bagnn,1,103,0.0001,0.05112565559080746,0.05450152073393214,0.029170116686169333,0.049370597968482144,0.0535486343704322,0.02218499511070313
full_bagnn,1,104,0.0001,0.05064861581693139,0.05394801157156038,0.029190781889368068,0.04658729517071041,0.05032803456351786,0.02226515335314823
full_bagnn,1,105,0.0001,0.0511890026633697,0.05453282759119732,0.029440997560651,0.046054376840503494,0.049706094379705607,0.02229793628363776
full_bagnn,1,106,0.0001,0.05076296821120238,0.054088454809601894,0.02913540389637119,0.04864641548405697,0.05290134387489821,0.020958976846777673
full_bagnn,1,107,0.0001,0.05054856308690722,0.05388019870297116,0.02888047859606744,0.04293337170716005,0.04615392965823618,0.021992451802683943
full_bagnn,1,108,0.0001,0.0505113863481484,0.05379420947827291,0.029161018295427558,0.043600757359067766,0.046962666789578854,0.021734061752070453
full_bagnn,1,109,0.0001,0.0503290512570769,0.053640618436293024,0.028791849501755774,0.04383338826679836,0.046958514119943194,0.02349662613467406
full_bagnn,1,110,0.0001,0.05016943937493751,0.053436183317136836,0.028923750739797416,0.04440547237070941,0.04801219330946499,0.020944652133937328
full_bagnn,1,111,0.0001,0.05021801982022198,0.05356410747753583,0.02845632228266105,0.05363199833806136,0.05843868136828462,0.02236284585480848
full_bagnn,1,112,0.0001,0.04998345283001727,0.05324937945264026,0.02874257465732389,0.05713098503634589,0.06215438358495966,0.024451121070327167
full_bagnn,1,113,0.0001,0.049980171243664766,0.053240645600598255,0.028774685118593105,0.04471399462383467,0.048286402480982545,0.021470092707145116
full_bagnn,1,114,0.0001,0.04995245414955825,0.05321112028390175,0.02875902836686411,0.04302766345968054,0.046286920570314034,0.021825147569760565
full_bagnn,1,115,0.0001,0.04935835721234897,0.05261198091806381,0.028198062087762953,0.058204829806044724,0.06343901894788669,0.024150739461879036
full_bagnn,1,116,0.0001,0.04981816960733417,0.05311467701869227,0.02837911960684569,0.04805557349964341,0.052045149236253765,0.022095221398656266
full_bagnn,1,117,0.0001,0.04924928069432793,0.05247464679673596,0.02827189920201764,0.049629654019948025,0.05385931416494521,0.02209946880600498
full_bagnn,1,118,0.0001,0.049383602556009834,0.05256190843688723,0.028712889105404742,0.048037440854077094,0.052097611412291696,0.021632754510975124
full_bagnn,1,119,0.0001,0.04965499811403275,0.052911131264655506,0.02847841778661048,0.04372531293452055,0.04708355868008938,0.0218780446167264
full_bagnn,1,120,0.0001,0.049030209882223987,0.05230155639413193,0.027755420872192092,0.04622769164655027,0.049963156170105334,0.021926084634544724
full_bagnn,1,121,0.0001,0.04888692805458762,0.052079044035876994,0.02812712292113419,0.04725465699063567,0.05101045990702186,0.022816890036185474
full_bagnn,1,122,0.0001,0.04873236129960646,0.05193385263712236,0.02791130256253295,0.046649656169022065,0.05060233440688246,0.020938749559459634
full_bagnn,1,123,0.0001,0.04920162781138223,0.05247383278177538,0.027919921801020472,0.04231317774183638,0.045392301469577456,0.022292818371685726
full_bagnn,1,124,0.0001,0.04862382341185543,0.05179706634857486,0.027985398269381293,0.045691955001610315,0.04938092402713247,0.02169437362885569
full_bagnn,1,125,0.0001,0.04879451770500476,0.05200444564950547,0.027918425151955906,0.042080293448480376,0.04535714404607758,0.02075863445609291
full_bagnn,1,126,0.0001,0.04865681392018329,0.05183432746781749,0.027990537353277528,0.04602505218679291,0.04974966116079658,0.02179932369732455
full_bagnn,1,127,0.0001,0.04821352591966234,0.05139267561696226,0.02753767768126375,0.0432223433003015,0.04644059876950029,0.022273225804290232
full_bagnn,1,128,0.0001,0.048596422461768075,0.051811724772482304,0.027684901635394096,0.04693342534348874,0.05037330217986157,0.024562401400949698
full_bagnn,1,129,0.0001,0.04869618865091568,0.05189919296010754,0.027864716985597993,0.04574043430610072,0.04952094484881168,0.021150765159994922
full_bagnn,1,130,0.0001,0.04844285153852557,0.05161607621845559,0.02780522354806832,0.04005033691301111,0.04287422468653137,0.02167440559382519
full_bagnn,1,131,0.0001,0.04803492560515662,0.05120757664630605,0.027400908586241148,0.04176378032250081,0.0449522014379616,0.02102398638116773
full_bagnn,1,132,0.0001,0.04804300358636048,0.05118202969066039,0.027627818257372025,0.0482845095561563,0.05249824439631742,0.020868989493350983
full_bagnn,1,133,0.0001,0.047854128049191744,0.0509960082359335,0.02742068812877213,0.05133295527805289,0.05590985454965029,0.021562949977229184
full_bagnn,1,134,0.0001,0.047805105211512905,0.050907830823658795,0.027625691128687648,0.04862371369641196,0.05246109921805671,0.02365401221550548
full_bagnn,1,135,0.0001,0.04770450753328719,0.050810638743013024,0.027502874380692675,0.050269721367444904,0.05482331044715975,0.020656003071280148
full_bagnn,1,136,0.0001,0.047679316386836444,0.05077326637284742,0.027557677329755077,0.04472523854951351,0.04831856933799037,0.02134282941008184
full_bagnn,1,137,0.0001,0.04741440883520671,0.05050602833828744,0.027308351809532838,0.04236423612032072,0.04551385837600664,0.02187563771926953
full_bagnn,1,138,0.0001,0.04755241276920955,0.050705804165080005,0.027043222475678752,0.041144340070262526,0.04408670130043445,0.021990899920809073
full_bagnn,1,139,0.0001,0.047104512767258286,0.050122600481744495,0.027475153954490877,0.04299553415408327,0.04643033230327969,0.020660483427792743
full_bagnn,1,140,0.0001,0.047074239231724185,0.05012747295793041,0.027216970632401652,0.0446382083347916,0.04790500954094794,0.023374528947528592
full_bagnn,1,141,0.0001,0.04714782954708541,0.050241593808950165,0.027027090281609774,0.043301515355547444,0.04660304786182805,0.021814685542743045
full_bagnn,1,142,0.0001,0.04725945132878266,0.05031507155339097,0.02738589524756799,0.0453948246079627,0.04920073324127854,0.020620233725983126
full_bagnn,1,143,0.0001,0.04692440987125337,0.049958891135554656,0.027189644119816763,0.044731297275665674,0.04825899744389298,0.021779927337633696
full_bagnn,1,144,0.0001,0.04641168890100998,0.049401617554327475,0.026966219720382337,0.0423815679647738,0.04572936865088915,0.020600511279392195
full_bagnn,1,145,0.0001,0.04638070779347104,0.04940069002469549,0.026740210868278054,0.043501240579692256,0.04691330176085565,0.02129311514697297
full_bagnn,1,146,0.0001,0.04639525608437075,0.04941503880250388,0.026755251039568752,0.03994675476654872,0.04307445611194814,0.01959768117629791
full_bagnn,1,147,0.0001,0.046508085489469005,0.04953250502090993,0.02683863642043736,0.044287427238579806,0.047740761962816035,0.021812361856112898
full_bagnn,1,148,0.0001,0.046377670372966084,0.04937771913451106,0.026866573448619816,0.048078404931936866,0.05180251601670776,0.023839752160091376
full_bagnn,1,149,0.0001,0.04630467409129612,0.04924915157994769,0.02715512126049653,0.043434806993221206,0.04693086010759168,0.02069879843321602
full_bagnn,1,150,0.0001,0.046159500967088554,0.049065314998246734,0.027261239991450754,0.047620433699005905,0.05185152185984706,0.020090536994397487
full_bagnn,1,151,0.0001,0.04641286378009623,0.0494168751770185,0.026875220915193773,0.043017428845681764,0.04659037107584444,0.019772662806441185
full_bagnn,1,152,0.0001,0.045806653087895444,0.048747454537769214,0.02668001505874737,0.04951982854428686,0.053297527514034396,0.024926295293138674
full_bagnn,1,153,0.0001,0.045975682212653045,0.048906992340072605,0.02691145379209629,0.04059680193699401,0.04359757547122905,0.021075372778094476
full_bagnn,1,154,0.0001,0.04619107146750116,0.04915594271058939,0.026908662983624782,0.040395157983232004,0.043401467809619135,0.020836477235430067
full_bagnn,1,155,0.0001,0.04567375704236368,0.04861162813004677,0.026566903571126482,0.04579682843427562,0.04957371369367671,0.021212105205353826
full_bagnn,1,156,0.0001,0.045760235092249,0.048695492906749197,0.026670669770261893,0.03889144986220055,0.04159740693691784,0.02128302092995521
full_bagnn,1,157,0.0001,0.04553374852320006,0.04841968346772734,0.026764303269262234,0.04595286893291379,0.049921873545652765,0.02011199715578075
full_bagnn,1,158,0.0001,0.04527376155191184,0.048164470084272645,0.026473221227782718,0.03878175575167403,0.04158226857899539,0.020554602487008397
full_bagnn,1,159,0.0001,0.04549073213629378,0.048346038375419814,0.026920546723198845,0.04238987934334389,0.04568559302613341,0.020953547049062826
full_bagnn,1,160,0.0001,0.0448294598730107,0.04765699561334557,0.026439901891709913,0.04431978946891941,0.04769557845156266,0.02234920013601621
full_bagnn,1,161,0.0001,0.04506485071774109,0.047926721868030625,0.026452568385879997,0.04327591221974844,0.04666820366857101,0.02121275784547276
full_bagnn,1,162,0.0001,0.04494015280743831,0.04773696229125058,0.02675049856346707,0.0425148453550247,0.045829222447066255,0.020957549522878996
full_bagnn,1,163,0.0001,0.04503488416721916,0.04787193767000985,0.026583524919033374,0.0390954264250783,0.04190773229599463,0.020785526282925283
full_bagnn,1,164,0.0001,0.04491150366929422,0.047779017491583954,0.026261744683288294,0.04015646911220248,0.043216725677962135,0.02024033418415025
full_bagnn,1,165,0.0001,0.04493169331069857,0.047737257151293115,0.026684488754529456,0.03928888185885049,0.04232651458639522,0.01952440208005445
full_bagnn,1,166,0.0001,0.04518811271307683,0.048080475727126336,0.02637674673741347,0.042338971161025515,0.04579029875645289,0.019891958969383033
full_bagnn,1,167,0.0001,0.04430109873519736,0.04700202485510096,0.026735781548116812,0.04083210071881091,0.04383831228144744,0.021271332871475684
full_bagnn,1,168,0.0001,0.04446927600304097,0.04725785251023362,0.026332741299237614,0.038887535259542104,0.04150651111068577,0.021842379109492417
full_bagnn,1,169,0.0001,0.04509258322353882,0.047922598101467845,0.026686863885973185,0.03967699327987819,0.04250850059811385,0.02124876910344156
full_bagnn,1,170,0.0001,0.044535667287883884,0.047340074179878094,0.02629706333390591,0.038765200690278716,0.0418383702319737,0.018764371971535635
full_bagnn,1,171,0.0001,0.044746050016979344,0.04750996599930498,0.026770109352315604,0.042161554207491826,0.04556193866340506,0.02002810537634043
full_bagnn,1,172,0.0001,0.04426206439327174,0.04702380172767103,0.026300626892733932,0.04144157066529252,0.04471592524864988,0.020137472556967455
full_bagnn,1,173,0.0001,0.04398601583086802,0.04668700589427366,0.026419756423251443,0.038884357092523664,0.04180617907620075,0.019877583062328872
full_bagnn,1,174,0.0001,0.04462332606368214,0.047373242130503784,0.026738747845885487,0.039455713481494785,0.042215710103310544,0.021492455838789382
full_bagnn,1,175,0.0001,0.0442663339077131,0.0470009885745096,0.02648131313998627,0.04101980819552559,0.04403502726671496,0.021396101454888947
full_bagnn,1,176,0.0001,0.04404631331354537,0.046775568402561495,0.02629609485389718,0.03834579254211726,0.04106649299806351,0.020642258142758357
full_bagnn,1,177,0.0001,0.04381415752645061,0.046515972491751004,0.026240987922771866,0.03836495039833073,0.04119282470527249,0.019964990466033845
full_bagnn,1,178,0.0001,0.04382462791858818,0.046516469960906665,0.026317785059082752,0.040686711211073485,0.04363618110213636,0.021492860266204148
full_bagnn,1,179,0.0001,0.04394540352478818,0.046645705218068975,0.0263828470108022,0.047872784698460895,0.05222397935965253,0.019555655435950618
full_bagnn,1,180,0.0001,0.043740679274037284,0.04644048435824778,0.02618195787931998,0.04305158797777911,0.04645604261430947,0.02089471462857071
full_bagnn,1,181,0.0001,0.04356137923128877,0.046256443368297796,0.026033027919913933,0.03862802336604723,0.0412883166109359,0.021315910418441254
full_bagnn,1,182,0.0001,0.04369674662203504,0.04638991438436411,0.02618089062203539,0.041034126887218164,0.044281847197593545,0.019900814772238762
full_bagnn,1,183,0.0001,0.043426485574181745,0.04607975728793237,0.02617019284893318,0.04230137905700352,0.04550300418674737,0.021473194830575706
full_bagnn,1,184,0.0001,0.0434212814924288,0.046116136624588716,0.025894698751514556,0.037903172490075576,0.0406377699522436,0.02010971036901744
full_bagnn,1,185,0.0001,0.04337936188187336,0.046054843986897624,0.025978671664256704,0.03883432891550257,0.04159075013485496,0.020902510376053052
full_bagnn,1,186,0.0001,0.0435207802730653,0.04617992652378563,0.026225867103457645,0.04349989274368426,0.04687908309360374,0.02150785142117961
full_bagnn,1,187,0.0001,0.0430693938116746,0.04572899114880985,0.0257726897325475,0.04380019968942831,0.04709394657955561,0.022362971502875226
full_bagnn,1,188,0.0001,0.043345264396236725,0.04601281591335857,0.025996180237463848,0.03998604401235299,0.04290330910601007,0.02100579359398083
full_bagnn,1,189,0.0001,0.04323852331358939,0.04590200960637535,0.025915936003685625,0.04230547226847422,0.04574884614863195,0.01989694904539326
full_bagnn,1,190,0.0001,0.043132430204906085,0.04580933797999513,0.02572277566317335,0.03862939025738308,0.041374889912220825,0.02076712901050894
full_bagnn,1,191,0.0001,0.043248235367932306,0.04591775391363817,0.025886057185197632,0.04016642177866917,0.04324248169291222,0.020154594313483383
full_bagnn,1,192,0.0001,0.04318831019900139,0.04585830297629413,0.025822705285266194,0.04044126294164452,0.043722330959600354,0.019091623465616814
full_bagnn,1,193,0.0001,0.04300107124715927,0.04561681671532814,0.02598874197223154,0.037694174501302385,0.04017148381932375,0.021567952139146262
full_bagnn,1,194,0.0001,0.04306702245441538,0.04571546793596904,0.025841694710779038,0.03894695537758767,0.041818046826694925,0.020265418899980236
full_bagnn,1,195,0.0001,0.04314702604388707,0.0458157314288914,0.02579009210586552,0.03881347498986247,0.04168215385169817,0.020148730999323593
full_bagnn,1,196,0.0001,0.04267751973392512,0.045261344631581685,0.025872753392825912,0.03868000187110802,0.04154776561743345,0.020026119075131094
full_bagnn,1,197,0.0001,0.04312987164842519,0.0457787120963718,0.02590266809072292,0.045776437000174634,0.049785918676272245,0.019699012922839914
