model,split,region,variable,metric_space,num_seeds,MAE_mean_across_seeds,MAE_std_across_seeds,MAE_ci95_across_seeds,MAE_n_seeds,RMSE_mean_across_seeds,RMSE_std_across_seeds,RMSE_ci95_across_seeds,RMSE_n_seeds,R2_mean_across_seeds,R2_std_across_seeds,R2_ci95_across_seeds,R2_n_seeds
full_bagnn,val,airfoil,U,zscore,3,0.007570455274086313,0.0011549460559879734,0.00130694449599534,3,0.013947252983171907,0.0013386569458383394,0.001514832938143362,3,-3567084401.529627,646858238.3914988,731989005.0032035,3
full_bagnn,val,airfoil,V,physical,3,0.040245597633610984,0.009474652596738034,0.010721578725321586,3,0.061226750838796,0.00550165804728114,0.006225712158990593,3,nan,nan,nan,0
full_bagnn,val,airfoil,V,zscore,3,0.00472345988391733,0.0011120001484680522,0.0012583466267115902,3,0.007185931488905469,0.0006457061914480294,0.0007306853411618585,3,nan,nan,nan,0
full_bagnn,val,farfield,Cp,physical,3,0.00920168246505389,0.0006285125810331882,0.0007112289393832122,3,0.01224679345607055,0.000866033476160212,0.0009800091347531184,3,-0.7590160036747386,0.055237638220350986,0.06250727198000086,3
full_bagnn,val,farfield,Cp,zscore,3,0.012882726749396022,0.0008799430103947324,0.0009957492544889397,3,0.017146004770625913,0.0012124819076437712,0.0013720524413007374,3,-0.759015767102183,0.05523770591261302,0.06250734858100644,3
full_bagnn,val,farfield,U,physical,3,0.22643419512916538,0.0228094812370388,0.02581135785926894,3,0.2853540367299708,0.03176338269522806,0.03594365119694753,3,-3.992375319686907,0.9263407300403059,1.0482532169061667,3
full_bagnn,val,farfield,U,zscore,3,0.018061017788595365,0.0018193518518601758,0.0020587904315873488,3,0.022760621924492522,0.0025335336198256155,0.002866963182118281,3,-3.9923826178880817,0.9263412437399927,1.0482537982120856,3
full_bagnn,val,farfield,V,physical,3,0.1821864424774083,0.0038981168882019457,0.004411134516082599,3,0.2350354567848029,0.0028520990483145046,0.003227453900467715,3,-4.9498956704862005,1.3601849960938361,1.5391942203392341,3
full_bagnn,val,farfield,V,zscore,3,0.02138247188123681,0.00045750429138537575,0.0005177148425420411,3,0.02758514345527262,0.0003347404035657936,0.00037879442573041566,3,-4.949853550477273,1.3601741729585541,1.5391819728087,3
full_bagnn,val,global,Cp,physical,3,0.059364392462966854,0.0006258351165467944,0.0007081991030929607,3,0.09167327232677351,0.0010677674209431168,0.001208292583510305,3,0.9744097322472633,0.0007874061590720659,0.0008910339494875801,3
full_bagnn,val,global,Cp,zscore,3,0.08311254407585013,0.0008761944980108889,0.0009915074134065492,3,0.12834627849779365,0.0014949174506528847,0.0016916583453993957,3,0.9744097325033115,0.0007874060150016367,0.0008910337864565419,3
full_bagnn,val,global,U,physical,3,1.9996102301417746,0.05015038508024334,0.056750503119042096,3,2.937966937659889,0.07185780172923552,0.08131475749662782,3,0.9409766731767343,0.0026960320466986897,0.003050847462694479,3
full_bagnn,val,global,U,zscore,3,0.15949429720147176,0.004000129315865833,0.004526572445124567,3,0.23434015370233677,0.005731571469853493,0.006485883688759008,3,0.9409766732859189,0.0026960320590106454,0.003050847476626768,3
full_bagnn,val,global,V,physical,3,0.7078659976805608,0.013916170556298716,0.015747629440864903,3,1.2064104410268925,0.019829642007557248,0.022439352335954295,3,0.9740584647193993,0.0008777843645643648,0.000993306516776494,3
full_bagnn,val,global,V,zscore,3,0.08307932365479254,0.0016332837877901536,0.0018482345957056457,3,0.14159143774641555,0.0023273237288175845,0.0026336147233955026,3,0.9740584640571462,0.00087778443134721,0.0009933065923483976,3
full_bagnn,val,interior,Cp,physical,3,0.059494360395521535,0.0006354875757174205,0.0007191218888979462,3,0.09057321055269223,0.0010786701554061956,0.0012206301889975417,3,0.9747064663683034,0.0007900351491933128,0.0008940089318698096,3
full_bagnn,val,interior,Cp,zscore,3,0.08329450452624766,0.0008897083602295903,0.0010067997881064764,3,0.1268061478525967,0.001510181838664747,0.0017089316265136163,3,0.9747064664970647,0.0007900351515869993,0.0008940089345785209,3
full_bagnn,val,interior,U,physical,3,2.0501941610605288,0.051109144262986635,0.05783544126864203,3,2.977459919856934,0.07280030635062146,0.08238130187849231,3,0.9359752328593429,0.0029362618316029557,0.0033226930554188924,3
full_bagnn,val,interior,U,zscore,3,0.16352900679664636,0.004076602442497218,0.0046131099344075156,3,0.2374902200030827,0.00580674926369818,0.0065709553710051,3,0.9359752331387413,0.0029362620620644233,0.0033226933162105936,3
full_bagnn,val,interior,V,physical,3,0.7246684869697412,0.014441307233745553,0.016341877532952045,3,1.222450881925272,0.02009939891417666,0.02274461101235315,3,0.9740123314031549,0.0008793711056889573,0.0009951020833907128,3
full_bagnn,val,interior,V,zscore,3,0.08505136272550319,0.0016949169752109568,0.00191797911290854,3,0.1434740378737844,0.002358984086997052,0.002669441791377912,3,0.9740123308560799,0.000879371179905382,0.0009951021673745035,3
mlp,test,airfoil,Cp,physical,3,0.23980580453450484,0.009543446219454658,0.010799426037845773,3,0.44457621159963306,0.01124641123035686,0.012726512360476977,3,0.7068176536076747,0.01110606366127618,0.012567694135170851,3
mlp,test,airfoil,Cp,zscore,3,0.3357377972298612,0.013361212362598658,0.015119635126322339,3,0.6224246239600082,0.015745429614464408,0.01781763093177797,3,0.7068176626154493,0.01110606628222717,0.0125676971010561,3
mlp,test,airfoil,U,physical,3,0.42843260536901656,0.0704962107922406,0.07977397230438749,3,0.4952242967517426,0.07887094614423404,0.08925087749572344,3,nan,nan,nan,0
mlp,test,airfoil,U,zscore,3,0.03417294576841717,0.005622964897957563,0.006362983783060047,3,0.03950042981693211,0.006290958101522657,0.007118889252614536,3,-47372987048.18261,21154432109.10168,23938493462.577297,3
mlp,test,airfoil,V,physical,3,0.1330758308603739,0.028254157365473733,0.03197258890693733,3,0.15970640713348985,0.033508590323356825,0.0379185395409757,3,nan,nan,nan,0
mlp,test,airfoil,V,zscore,3,0.015618565051894013,0.003316074787855122,0.0037524918759853283,3,0.018744086232618428,0.0039327658301633135,0.004450343484980921,3,nan,nan,nan,0
mlp,test,farfield,Cp,physical,3,0.009851895248963653,0.003800063865301337,0.004300177075316214,3,0.01320453980200303,0.005111697645105204,0.005784430422378233,3,-1.4710041223208743,1.745299094742101,1.9749918482448938,3
mlp,test,farfield,Cp,zscore,3,0.013793050749033378,0.005320242920391507,0.0060204216171947855,3,0.018486888199307334,0.007156582870216932,0.008098435891331317,3,-1.4710034475986067,1.7452986342169066,1.9749913271115778,3
mlp,test,farfield,U,physical,3,0.29549273573793466,0.029832654909239836,0.03375882703128203,3,0.35894492104028664,0.03755398587232208,0.04249633555095597,3,-5.140064909857521,2.0728905345692055,2.3456964599429497,3
mlp,test,farfield,U,zscore,3,0.023569309905481835,0.0023795387747237284,0.0026927016101824376,3,0.028630428964970634,0.0029954109990404467,0.003389626639393953,3,-5.140075036332378,2.072894528782873,2.3457009798212085,3
mlp,test,farfield,V,physical,3,0.9843180311378091,0.07031918734469012,0.07957365141559902,3,1.0082756756184001,0.06586388174999117,0.07453199852213292,3,-30.11113468493482,3.409273291649979,3.8579559112432293,3
mlp,test,farfield,V,zscore,3,0.11552535665493148,0.008253073504969606,0.009339231851082501,3,0.11833716870751232,0.007730173848538159,0.00874751518657878,3,-30.11117234174294,3.409285761960756,3.857970022728306,3
mlp,test,global,Cp,physical,3,0.1366032243628676,0.001973745471980626,0.0022335032599372457,3,0.2525625546462834,0.0036923588580931076,0.00417829738610292,3,0.7861101019877395,0.004636696659713242,0.005246916206686715,3
mlp,test,global,Cp,zscore,3,0.19125002473592756,0.0027633240159045313,0.0031269954943036523,3,0.35359776206314564,0.0051694511161353,0.005849784627188121,3,0.7861101083911773,0.0046366972861791025,0.005246916915599572,3
mlp,test,global,U,physical,3,4.832741548120976,0.026515188773866823,0.030004760697363277,3,6.994782601793607,0.02120720013329129,0.02399820610319943,3,0.7241456939273373,0.0014060105929733287,0.0015910507648997688,3
mlp,test,global,U,zscore,3,0.385472478158772,0.002114923139417285,0.002393260829961558,3,0.5579226948941747,0.001691545507989389,0.001914163938592985,3,0.7241456920254228,0.001406011194789191,0.001591051445918527,3
mlp,test,global,V,physical,3,1.5217070983101924,0.015829281783474185,0.01791251859358383,3,2.7040609081586204,0.01898208047252055,0.0214802461703542,3,0.8877471701267144,0.0015199195491597444,0.001719950883273748,3
mlp,test,global,V,zscore,3,0.17859650920145212,0.0018578187323770078,0.002102319804677054,3,0.3173645213556786,0.002227847970354658,0.002521047305779734,3,0.8877471665262661,0.0015199193819544488,0.001719950694063144,3
mlp,test,interior,Cp,physical,3,0.13601868864304076,0.0018704041187621208,0.0021165615100629627,3,0.2483385137592753,0.0034113558948230312,0.00386031259858828,3,0.7880308581858974,0.004733529367917005,0.005356492731376408,3
mlp,test,interior,Cp,zscore,3,0.19043164923787118,0.0026186407515007932,0.0029632709678682175,3,0.34768393655928476,0.0047760343730923385,0.005404591672688984,3,0.7880308567860771,0.004733525368901268,0.005356488206064096,3
mlp,test,interior,U,physical,3,4.953668281435967,0.028048072288270907,0.03173938168833125,3,7.0885617405176164,0.021634885221465255,0.024482177340739257,3,0.7033847921767667,0.0014885245313069034,0.0016844240761369883,3
mlp,test,interior,U,zscore,3,0.39511791865030926,0.002237188812365746,0.00253161746357287,3,0.5654027740781505,0.0017256564929466586,0.0019527641518338947,3,0.7033847913088631,0.0014885234357727782,0.0016844228364234208,3
mlp,test,interior,V,physical,3,1.5512262939165036,0.015461037693209424,0.017495811177285808,3,2.737732328722874,0.01908511408147461,0.021596839674810003,3,0.8872221075857128,0.0015287084077694989,0.0017298964130468021,3
mlp,test,interior,V,zscore,3,0.18206105629603067,0.0018145982153361599,0.002053411185466879,3,0.32131639728322625,0.0022399419562562596,0.0025347329391708293,3,0.8872221038403172,0.001528708906844226,0.0017298969778030211,3
mlp,train,airfoil,Cp,physical,3,0.1511020600140669,0.005008509326949192,0.005667661847979621,3,0.27480502149785097,0.005907763632524172,0.006685263890151163,3,0.856017558983643,0.004370482455326713,0.0049456664752599725,3
mlp,train,airfoil,Cp,zscore,3,0.2115489779241714,0.007012115040101788,0.007934955151743127,3,0.384738111144751,0.00827110770738426,0.009359639472255194,3,0.8560175602896593,0.004370482670523141,0.004945666718777654,3
mlp,train,airfoil,U,physical,3,0.19685178426249927,0.012569799458030769,0.014224067117477207,3,0.2407595629575916,0.015077184210594435,0.017061440070712214,3,nan,nan,nan,0
mlp,train,airfoil,U,zscore,3,0.015701430709382593,0.0010026026675449982,0.0011345517231947893,3,0.019203632686745267,0.0012026003775845251,0.0013608704373829037,3,-7664800800.76339,1275574689.513747,1443448645.109981,3
mlp,train,airfoil,V,physical,3,0.09473131995330498,0.010095000187936402,0.011423568108909833,3,0.11638414646914146,0.013156220010522263,0.014887664442602222,3,nan,nan,nan,0
mlp,train,airfoil,V,zscore,3,0.01111822721495461,0.0011848088542157475,0.0013407374334026391,3,0.013659530378284788,0.0015440916861726155,0.0017473042313038364,3,nan,nan,nan,0
mlp,train,farfield,Cp,physical,3,0.009941133384371977,0.003960944977619676,0.004482231192185072,3,0.013545619423997587,0.005404207288714121,0.006115436244475444,3,-0.9870765669244674,1.377601301440628,1.5589026251565417,3
mlp,train,farfield,Cp,zscore,3,0.013917987714152083,0.00554548290486239,0.0062753046539011864,3,0.018964413482012762,0.007566108322670857,0.0085618575665513,3,-0.987076598030067,1.3776013644092777,1.558902696412277,3
mlp,train,farfield,U,physical,3,0.16742640250917631,0.01542818760271958,0.017458637800454865,3,0.22716905993479117,0.02610584756959699,0.029541547518591112,3,-2.970811217205489,1.4916930312710246,1.6880095713791252,3
mlp,train,farfield,U,zscore,3,0.013354381971485701,0.0012306000349731165,0.0013925550324547238,3,0.018119620656652003,0.00208227847269029,0.002356319912001583,3,-2.970817844090092,1.4916963201265867,1.6880132930695477,3
mlp,train,farfield,V,physical,3,0.3377165698450997,0.06829657388093215,0.07728484881717528,3,0.3652649737731755,0.06602590446536458,0.07471534448447084,3,-9.063954036584908,2.808465824738034,3.1780782598478416,3
mlp,train,farfield,V,zscore,3,0.03963640526766807,0.008015690221882348,0.009070607378395074,3,0.04286964800482368,0.007749191081077828,0.008769035211057779,3,-9.06397683088536,2.8084743388833617,3.1780878945102717,3
mlp,train,global,Cp,physical,3,0.0860532572700106,0.0002661313130098768,0.00030115593100384026,3,0.15439805200151357,0.000530316277842582,0.000600109361705388,3,0.9300748832093326,0.0004960765427686261,0.0005613634539920053,3
mlp,train,global,Cp,zscore,3,0.12047803124627392,0.0003725944186597404,0.0004216302763070364,3,0.2161635000729503,0.0007424641270728722,0.00084017725271316,3,0.9300748834604167,0.000496076492005416,0.0005613633965480255,3
mlp,train,global,U,physical,3,4.536126283191437,0.00897296588183234,0.010153866763918247,3,6.604540746068397,0.0037343730162152093,0.004225840881685999,3,0.6992961637810216,0.00036657573874267766,0.0004148194988252829,3
mlp,train,global,U,zscore,3,0.3618136432319721,0.0007157075613676998,0.0008098993483047165,3,0.5267959538400128,0.0002978638079822988,0.0003370646294520373,3,0.699296162936406,0.00036657569844433915,0.00041481945322342003,3
mlp,train,global,V,physical,3,1.2637996309996555,0.006772562197222679,0.007663875591033194,3,2.290457426850558,0.006824867801009065,0.007723064953708538,3,0.9102437677913047,0.0005219549369539963,0.0005906476137762781,3
mlp,train,global,V,zscore,3,0.1483269703214582,0.0007948679157150069,0.0008994777220121817,3,0.2688215797372245,0.0008010068051880089,0.0009064245294121174,3,0.9102437653692056,0.0005219550335676558,0.0005906477231049258,3
mlp,train,interior,Cp,physical,3,0.08564768623808794,0.00018247350065847925,0.00020648820446128683,3,0.15181082374205893,0.0003845703681110452,0.0004351823388804802,3,0.9318800089506802,0.0004467846089787342,0.0005055843799567616,3
mlp,train,interior,Cp,zscore,3,0.11991021530868033,0.0002554701396020438,0.0002890916775835365,3,0.21254127605237036,0.000538414074795027,0.0006092728815960487,3,0.9318800092259991,0.0004467845778520234,0.0005055843447335724,3
mlp,train,interior,U,physical,3,4.65450279905481,0.009181104769201002,0.010389398087514459,3,6.693691268095278,0.003777479046141341,0.004274619946529833,3,0.6718510595449413,0.00040594234827957376,0.00045936701114717424,3
mlp,train,interior,U,zscore,3,0.37125567265308207,0.0007323092825721601,0.0008286859643892728,3,0.533906839221621,0.00030130176135288153,0.0003409550399278133,3,0.6718510584721217,0.00040594205535311127,0.00045936667966967715,3
mlp,train,interior,V,physical,3,1.2932780768409735,0.006287467634645029,0.007114939417511399,3,2.32099979792139,0.0068048669981230605,0.007700431914605262,3,0.9100741869051827,0.0005164668128934084,0.0005844372167649742,3
mlp,train,interior,V,zscore,3,0.1517867343512974,0.0007379345958328494,0.0008350516055949293,3,0.27240621261360826,0.0007986591633244617,0.0009037679225548329,3,0.9100741846996026,0.0005164667512630043,0.0005844371470236065,3
mlp,val,airfoil,Cp,physical,3,0.1627298060117476,0.004809440950796774,0.005442394774084489,3,0.2935587169465395,0.005874745896347645,0.006647900804366846,3,0.8351511700502487,0.004494586678823601,0.005086103624673228,3
mlp,val,airfoil,Cp,zscore,3,0.22782829213144862,0.0067334117195820345,0.007619572654975927,3,0.410994042814197,0.008224882059821872,0.009307330227730521,3,0.8351511703593736,0.0044945873049958415,0.005086104333253822,3
mlp,val,airfoil,U,physical,3,0.19696862829850667,0.013745380582213125,0.015554362391339022,3,0.2397385373637635,0.017728235726495314,0.020061387271140454,3,nan,nan,nan,0
mlp,val,airfoil,U,zscore,3,0.015710750375962926,0.0010963714807234932,0.0012406611242739734,3,0.01912219276862809,0.001414055939816234,0.0016001549319041002,3,-7254303991.82828,1110269402.5003705,1256388103.2769241,3
mlp,val,airfoil,V,physical,3,0.09916701897704548,0.011790522992243016,0.013342232781977634,3,0.12193402128465124,0.015119287680185554,0.017109084631736625,3,nan,nan,nan,0
mlp,val,airfoil,V,zscore,3,0.011638826951946882,0.0013838052244109394,0.001565923024886546,3,0.01431089637834175,0.001774488750616792,0.0020080230533714325,3,nan,nan,nan,0
mlp,val,farfield,Cp,physical,3,0.009904415564106222,0.003939750878668194,0.004458247811464728,3,0.013489466794127887,0.005397450121568508,0.006107789790025306,3,-1.535058770474457,1.76618326744705,1.9986245144015835,3
mlp,val,farfield,Cp,zscore,3,0.013866581300634048,0.005515810314528516,0.006241726956988229,3,0.01888579752691386,0.007556647958829001,0.008551152157074273,3,-1.5350585526644804,1.7661831831739911,1.99862441903764,3
mlp,val,farfield,U,physical,3,0.1685575552660636,0.01569815608122326,0.017764135892979017,3,0.22859689668498814,0.026458066283229862,0.02994012051408506,3,-3.864421577371111,1.8694077546328576,2.1154340179104105,3
mlp,val,farfield,U,zscore,3,0.013444605978272047,0.0012521333090323456,0.0014169222259409983,3,0.018233508940838507,0.0021103723295988613,0.002388111103865111,3,-3.864429597667835,1.8694116375199543,2.115438411810795,3
mlp,val,farfield,V,physical,3,0.3386356104211535,0.06905965538963664,0.07814835683352503,3,0.36621302579482595,0.06696024624077504,0.0757726517365456,3,-18.132185497864537,6.517754720622508,7.375533787228185,3
mlp,val,farfield,V,zscore,3,0.039744269252254806,0.008105249946468562,0.009171953747347935,3,0.04298091703691544,0.007858851051907674,0.008893127149866537,3,-18.13204746310591,6.517693942411664,7.375465010208056,3
mlp,val,global,Cp,physical,3,0.09427015914607138,0.00015707249067177517,0.00017774425575240338,3,0.16692505044611503,0.00019591284712515533,0.0002216962566498123,3,0.9217485100789329,0.0002382331487208886,0.0002695861861860385,3
mlp,val,global,Cp,zscore,3,0.1319820256541715,0.0002199074216338741,0.0002488486737911429,3,0.23370180378234318,0.0002742860590241584,0.0003103838948246165,3,0.9217485105520495,0.00023823303722215122,0.00026958606001333945,3
mlp,val,global,U,physical,3,4.548868236214392,0.007825962236672018,0.008855909951860452,3,6.673281246813198,0.0035847272448586015,0.004056500749989378,3,0.696663931467369,0.000332306837698452,0.0003760405867095589,3
mlp,val,global,U,zscore,3,0.36282997522302857,0.0006242197691638313,0.0007063711654500392,3,0.5322788808467075,0.000285926963593731,0.0003235568184228493,3,0.6966639303577497,0.00033230646803176817,0.0003760401683923264,3
mlp,val,global,V,physical,3,1.343491908116613,0.00491851535387064,0.005565824080598223,3,2.414032902078652,0.0037312413555140524,0.0042222970739943045,3,0.9043564063750953,0.00029192870276107216,0.00033034842564163517,3
mlp,val,global,V,zscore,3,0.15768012546181578,0.0005772660174371964,0.0006532379935003216,3,0.28332512657488546,0.0004379210523299186,0.0004955543213951061,3,0.904356403806649,0.000291929023941112,0.0003303487890910648,3
mlp,val,interior,Cp,physical,3,0.0938846582116989,9.101762241099587e-05,0.00010299613564797683,3,0.1642629425076042,0.00016256686612772358,0.00018396172688350392,3,0.9238572576979664,0.00019121572578201828,0.00021638096347693431,3
mlp,val,interior,Cp,zscore,3,0.1314423087247893,0.00012742801739984967,0.00014419837629028293,3,0.22997474490462308,0.0002275999755856648,0.00025755361805699425,3,0.9238572578823447,0.00019121594423054158,0.00021638121067470923,3
mlp,val,interior,U,physical,3,4.667643005538323,0.007972153458496656,0.00902134089275674,3,6.7634168122798775,0.0036301360981859307,0.004107885704825945,3,0.6694792012386691,0.0003653542537298162,0.00041343725841134913,3
mlp,val,interior,U,zscore,3,0.3723037714451379,0.0006358804326589744,0.0007195664483774263,3,0.5394683366624454,0.00028954932514086253,0.0003276559063949529,3,0.6694792005012694,0.000365353350487749,0.0004134362362967299,3
mlp,val,interior,V,physical,3,1.3750676702772715,0.004334069134472653,0.0049044609236895,3,2.4462737094971443,0.0036672206942829147,0.004149850875843134,3,0.9041822976818666,0.0002856176889535363,0.0003232068412211803,3
mlp,val,interior,V,zscore,3,0.16138604304593787,0.0005086724169455548,0.0005756170274315932,3,0.28710909708533233,0.000430406900413715,0.00048705125803726436,3,0.9041822949198747,0.0002856179661096906,0.0003232071548528937,3
no_attention,test,airfoil,Cp,physical,3,0.14155463962427653,0.002725113194840385,0.003083755879762063,3,0.270809349239183,0.004158231956863736,0.004705482425710438,3,0.8668167644016629,0.01658375919510142,0.018766290157516765,3
no_attention,test,airfoil,Cp,zscore,3,0.19818220575495313,0.0038152686919934783,0.0043173829564522445,3,0.37914401115073515,0.0058216945218326445,0.0065878675226669,3,0.8668167682468612,0.016583757912572064,0.018766288706198172,3
no_attention,test,airfoil,U,physical,3,0.25629986242080727,0.046113220421167805,0.05218202123778909,3,0.32226191658216224,0.05923213611118068,0.06702747186779477,3,nan,nan,nan,0
no_attention,test,airfoil,U,zscore,3,0.020443180271346745,0.0036781154568819416,0.004162179460316972,3,0.025704490474890918,0.0047245151129295185,0.005346292141591013,3,-15602628443.50628,6284635112.047425,7111734116.450344,3
no_attention,test,airfoil,V,physical,3,0.10616250579478219,0.0035603090949690767,0.004028869012182192,3,0.15499167987921586,0.011429053425126819,0.012933191460295984,3,nan,nan,nan,0
no_attention,test,airfoil,V,zscore,3,0.012459857178328093,0.0004178597094577803,0.00047285277484833865,3,0.0181907364060559,0.0013413809413243198,0.0015179154292164821,3,nan,nan,nan,0
no_attention,test,farfield,Cp,physical,3,0.028067606883511568,0.008250042378401514,0.009335801808472032,3,0.043815642344028065,0.013418349188931698,0.015184291531967821,3,-17.264188655103165,9.398492575773503,10.635395548455081,3
no_attention,test,farfield,Cp,zscore,3,0.03929578136497488,0.011550392043494518,0.013070499032892252,3,0.06134366682381368,0.018786229867239067,0.021258620346980978,3,-17.264188248157065,9.398492623008593,10.635395601906618,3
no_attention,test,farfield,U,physical,3,0.4307797126161555,0.13591178354268785,0.15379866143624946,3,0.5301488972579439,0.1714434710130455,0.19400655091476382,3,-11.557346354418634,7.411089346284445,8.386437080968756,3
no_attention,test,farfield,U,zscore,3,0.034360175234420844,0.01084069276522317,0.012267398696959107,3,0.0422861287680765,0.013674794542064038,0.015474486767548055,3,-11.557367771422989,7.4110975255893985,8.386446336723633,3
no_attention,test,farfield,V,physical,3,0.3791096958797426,0.02746946992788631,0.031084631480428525,3,0.46460860030104717,0.019995816895463366,0.022627396923833996,3,-5.6168485980460146,1.100585115441339,1.2454293008256587,3
no_attention,test,farfield,V,zscore,3,0.04449454046358975,0.0032239781211936235,0.0036482746868199013,3,0.054529195732902734,0.002346826762851056,0.0026556844840160115,3,-5.616854602632325,1.1005860460513692,1.2454303539100438,3
no_attention,test,global,Cp,physical,3,0.10620754310706008,0.006260882187120198,0.007084855151552823,3,0.19020130240047972,0.01669821844352137,0.018895812990174305,3,0.9098511711837154,0.008347122484730851,0.009445658290495545,3
no_attention,test,global,Cp,zscore,3,0.14869484406275055,0.008765488120950248,0.009919083575369822,3,0.2662894951645285,0.02337817941296175,0.026454900427384197,3,0.9098511728921883,0.008347121574404679,0.009445657260364506,3
no_attention,test,global,U,physical,3,3.3052622278531394,0.39871151513646574,0.45118455316236245,3,4.886477532486121,0.7621928870108506,0.86250244624066,3,0.8573991831203801,0.05390637454294359,0.061000805312674336,3
no_attention,test,global,U,zscore,3,0.2636366172072788,0.03180230448361869,0.03598769534675668,3,0.3897586067828039,0.06079455587278146,0.06879551626889167,3,0.8573991812509013,0.05390637525038602,0.061000806113220805,3
no_attention,test,global,V,physical,3,1.1214559273173412,0.10464714176405622,0.11841938871610948,3,2.0803865303595863,0.26749520447313463,0.30269931948661666,3,0.9363951942660597,0.016277080105522396,0.01841925009786714,3
no_attention,test,global,V,zscore,3,0.1316206736722961,0.012282005832065304,0.013898397971729657,3,0.2441664208347599,0.031394811558483914,0.0355265736927186,3,0.936395193653795,0.016277079586642137,0.01841924951069885,3
no_attention,test,interior,Cp,physical,3,0.10634214070936043,0.006304182162484135,0.007133853686320079,3,0.18896741745217394,0.01693565188472376,0.01916449422211223,3,0.910809521126137,0.008236498092082227,0.009320475005661286,3
no_attention,test,interior,Cp,zscore,3,0.14888328599433104,0.008826109346483839,0.009987682949895452,3,0.2645620062792053,0.0237105939172333,0.026831062850290674,3,0.9108095206662566,0.008236498121281677,0.009320475038703575,3
no_attention,test,interior,U,physical,3,3.386402889837821,0.4075743657006583,0.4612138127140495,3,4.951887516180674,0.7722923160580191,0.8739310260755866,3,0.850626590026727,0.055636004804615634,0.06295806620713709,3
no_attention,test,interior,U,zscore,3,0.2701086168177426,0.032509230429667746,0.03678765736184385,3,0.39497588143373524,0.06160011256188136,0.06970708947663837,3,0.8506265894665695,0.05563600425796518,0.06295806558854387,3
no_attention,test,interior,V,physical,3,1.1464095606158178,0.10758837663050143,0.1217477092902179,3,2.10775751657784,0.27120944588551976,0.3069023793139972,3,0.9360301141782621,0.01638423311862492,0.018540505146947214,3
no_attention,test,interior,V,zscore,3,0.13454937919353446,0.012627205146350639,0.014289027769102012,3,0.24737884079416594,0.03183073882327488,0.03601987183111996,3,0.9360301132600162,0.01638423269995732,0.018540504673180223,3
no_attention,train,airfoil,Cp,physical,3,0.07902341611946756,0.0022003965460357473,0.0024899830948282163,3,0.14444948862822668,0.0014471044061125523,0.0016375527920925682,3,0.9601025073010095,0.0011597293936126876,0.0013123573520752371,3
no_attention,train,airfoil,Cp,zscore,3,0.11063596947329746,0.0030806436665813987,0.0034860764823490494,3,0.20223510923168445,0.002026004401853294,0.0022926398061071575,3,0.9601025078629477,0.0011597292908759227,0.0013123572358176433,3
no_attention,train,airfoil,U,physical,3,0.19953645595370992,0.06739109826006642,0.07626020669401039,3,0.23576293730501555,0.07492868482877257,0.08478978885759629,3,nan,nan,nan,0
no_attention,train,airfoil,U,zscore,3,0.0159155796794567,0.005375298194970607,0.006082722525287947,3,0.018805100006769035,0.005976516147615687,0.006763064685018442,3,-6794219776.628502,4146238248.6555204,4691910267.211751,3
no_attention,train,airfoil,V,physical,3,0.07384644873172358,0.005861699424019469,0.006633137331117977,3,0.10236414926508963,0.004964989439966886,0.005618414459789521,3,nan,nan,nan,0
no_attention,train,airfoil,V,zscore,3,0.008667054332316147,0.0006879645917006269,0.0007785052227341243,3,0.01201405938454888,0.0005827198271039667,0.0006594095601195904,3,nan,nan,nan,0
no_attention,train,farfield,Cp,physical,3,0.009896657318925276,0.0005855921223606558,0.0006626598681812879,3,0.012906660235109224,0.001040090853184157,0.0011769735987723795,3,-1.57170933503837,0.724548825513927,0.8199041805249262,3
no_attention,train,farfield,Cp,zscore,3,0.013855719543192854,0.0008198526025419131,0.000927750556715842,3,0.018069844852263674,0.0014561691889097344,0.0016478105594772414,3,-1.571709292223807,0.7245487620758512,0.8199041087379856,3
no_attention,train,farfield,U,physical,3,0.2566445795066023,0.03659038604508684,0.041405919696451104,3,0.3046077153972005,0.038627111223707954,0.043710691203529786,3,-6.048744707114409,2.893688267383373,3.2745165322443186,3
no_attention,train,farfield,U,zscore,3,0.02047068631164012,0.0029185483358340194,0.0033026483479799426,3,0.024296354224498138,0.003081001652796668,0.003486481581887043,3,-6.0487612867887615,2.893693040533365,3.2745219335720064,3
no_attention,train,farfield,V,physical,3,0.17957695782525987,0.024590223521615558,0.027826457452490107,3,0.22548373086492998,0.02907000726132344,0.03289580997463215,3,-1.6333185652956261,0.3450162596259556,0.39042265152489286,3
no_attention,train,farfield,V,zscore,3,0.021076207254432395,0.0028860532228383935,0.003265876665998614,3,0.026464096532546482,0.0034118269592846554,0.0038608456582079798,3,-1.6333225463631444,0.3450169359539001,0.3904234168620096,3
no_attention,train,global,Cp,physical,3,0.057010550323369026,0.0012223508074985941,0.0013832201527968007,3,0.0895440440309566,0.0017881532549381283,0.0020234858956580345,3,0.973523616587387,0.0009794971433026427,0.0011084053611382504,3
no_attention,train,global,Cp,zscore,3,0.0798170700176992,0.0017113403471330122,0.0019365639077809319,3,0.1253652730322227,0.002503486674703417,0.0028329618628832117,3,0.9735236167506683,0.0009794971738763777,0.0011084053957356886,3
no_attention,train,global,U,physical,3,2.1506910671180015,0.11909563067844842,0.13476939308576047,3,3.1939336188084404,0.17338631731291718,0.19620508846984477,3,0.9295202320456052,0.007524868661937973,0.008515190497269476,3
